session_id,audio_segment_id,source_asr_sentence_id,start_ms,end_ms,duration_ms,text_clean,audio_source_type,speaker_role,asr_quality,host_speech_usable,exclusion_reason,word_confidence_avg,word_confidence_min,word_count,speech_rate_chars_per_sec,pause_before_ms,pause_after_ms,volume_rms,volume_dbfs,peak_dbfs,emphasis_label,prosody_measure_status,evidence_ref,completion_status
latest_live_09,latest_live_09-A000072,72,278100,280940,2840,其他的什么能力都有，是不是这个道理？,host_speech,probable_host,high,true,,0.998,0.997,7,6.34,80,80,0.041309,-27.68,-11.87,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000073,73,281020,288580,7560,姐妹们，你们想想看，是不是我们、我们50岁，我们绝经了，只是、只是不能生育，其他你不是该干嘛干嘛吗？,host_speech,probable_host,high,true,,0.847,0.075,26,6.61,80,440,0.038018,-28.4,-12.15,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000074,74,289020,292060,3040,该吃、该喝、该享受、该玩、该什么的，一样都不少。,host_speech,probable_host,high,true,,0.98,0.786,14,7.89,440,440,0.040955,-27.75,-9.59,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000075,75,292500,297140,4640,所以，不要觉得女性停了过后就老了，这个时候才是正当年。,host_speech,probable_host,high,true,,0.917,0.021,14,5.82,440,80,0.036322,-28.8,-6.59,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000076,76,297220,307740,10520,这个时候，你摆脱了我们的激素困扰，摆脱了我们女性的这种所谓的这些生理的这些问题，才能够让我们更享受做人的乐趣。,host_speech,probable_host,high,true,,0.95,0.351,25,5.23,80,1090,0.038674,-28.25,-6.55,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000077,77,308830,310590,1760,好，老师，这个球球怎么用？,host_speech,probable_host,high,true,,0.999,0.996,7,7.39,1090,240,0.048215,-26.34,-11.27,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000078,78,310830,314590,3760,好，来，这个球是给我们锻炼盆底肌的姐妹们。,host_speech,probable_host,high,true,,0.984,0.925,13,5.59,240,320,0.04725,-26.51,-8.28,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000079,79,314910,320110,5200,想练腹部的、想练臀凹陷的、想练盆底肌的，拍了一号链接的球。,host_speech,probable_host,high,true,,0.973,0.806,22,5.58,320,360,0.041329,-27.67,-10.23,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000080,80,320470,335950,15480,然后呢，你们会收到一个学习卡，学习卡上有20节我自己亲自给你录制的课程，里面全部都有讲解、动作示范，怎么用这个球来练习盆底肌、来练习腹部、来练习我们的蜜桃臀。,host_speech,probable_host,high,true,,0.955,0.176,44,5.1,360,350,0.034653,-29.21,-9.92,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000081,81,336300,338100,1800,所以你不用担心，你不会。,host_speech,probable_host,high,true,,0.997,0.993,5,6.67,350,320,0.039011,-28.18,-12.51,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000082,82,338420,344620,6200,你们拿到球过后，你们注意看一下学习卡，然后呢，你们去找到这个视频课程学习起来。,host_speech,probable_host,high,true,,0.992,0.887,19,6.29,320,400,0.031492,-30.04,-11.9,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000083,83,345020,354780,9760,然后啊，只要大家能够坚持打卡学习的，每天你就打卡一个动作，练3分钟，你们就可以进到我的这个内部粉丝群里面。,host_speech,probable_host,high,true,,0.937,0.136,27,5.43,400,320,0.036085,-28.85,-9.25,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000084,84,355100,364220,9120,内部群里面，今天我的小号咱们拉一波，我们的这个、这个、这个、这个福利给到大家，然后就可以去领取老师的五天的。,host_speech,probable_host,high,true,,0.974,0.587,27,5.92,320,430,0.035419,-29.02,-12.43,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000085,85,364650,376490,11840,我的私密直播，这五天的时间，我们是全程是直播带大家练习，练我们的气血胸，练我们的少女腹，练我们的蜜桃臀，练我们的八爪鱼。,host_speech,probable_host,high,true,,0.945,0.023,34,5.07,430,440,0.031014,-30.17,-11.3,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000086,86,376930,383450,6520,然后呢，我们还有晚上的技巧课程，是高段位女人的沟通话术、按摩手法。,host_speech,probable_host,high,true,,0.994,0.964,19,5.06,440,280,0.0343,-29.29,-8.74,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000087,87,383730,389530,5800,你们把这套课学起来，真的，你们就已经是甩过别人好几条街了，知道吧？,host_speech,probable_host,high,true,,0.996,0.962,20,5.69,280,420,0.031474,-30.04,-14.09,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000088,88,389950,396070,6120,所以很多姐妹觉得跟我学习特别幸福，就是真的——男人不宠你，我宠你！,host_speech,probable_host,high,true,,0.866,0.001,18,5.39,420,160,0.042307,-27.47,-9.6,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000089,89,396230,402430,6200,呵呵，你们在老师这里真的是会宠你们，真的是让你会去做女人的。,host_speech,probable_host,high,true,,0.897,0.166,15,4.84,160,320,0.0402,-27.92,-9.9,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000090,90,402750,406910,4160,所以说，你们在一号链接拍了球球过后，就可以跟着老师学习起来了。,host_speech,probable_host,high,true,,0.993,0.962,15,7.45,320,320,0.030948,-30.19,-13.81,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000091,91,407230,410390,3160,球球相当于是一个载体，懂吗？,host_speech,probable_host,high,true,,0.989,0.961,7,4.43,320,440,0.025075,-32.02,-15.07,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000092,92,410830,415070,4240,球，你们在哪儿都可以买得到，可是我的课程，老师亲自教的课。,host_speech,probable_host,high,true,,0.968,0.634,15,6.84,440,410,0.023395,-32.62,-16.02,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000093,93,415480,424480,9000,这，你在任何地方是学不到的，只有在我这个链接、一号链接，在我的直播间里拍，才有很多姐妹跑到别人家买了球，跑到我这里来领课。,host_speech,probable_host,high,true,,0.974,0.694,33,6.78,410,80,0.028807,-30.81,-13.15,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000094,94,424560,425720,1160,你说咋能行嘛？,host_speech,probable_host,high,true,,0.818,0.12,5,6.03,80,120,0.025068,-32.02,-17.27,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000095,95,425840,426400,560,不行！,host_speech,probable_host,high,true,,0.998,0.998,1,5.36,120,320,0.025883,-31.74,-17.35,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000096,96,426720,430720,4000,所以说，球球就是球球不值钱，学习才是最有价值的。,host_speech,probable_host,high,true,,0.968,0.872,14,6.0,320,320,0.03102,-30.17,-13.89,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000097,97,431040,434600,3560,永远记住，姐妹们，投资什么都不如投资大脑，对不对？,host_speech,probable_host,high,true,,0.916,0.102,11,7.02,320,120,0.027335,-31.27,-14.67,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000098,98,434720,446090,11370,投资什么都不能投资学习，学习才能改变命运，学习才能改变认知，学习才能改变圈层，学习才能让你真正的……蜕变，我不夸张的跟你们讲，我真的是通过学习改命的。,host_speech,probable_host,high,true,,0.937,0.079,39,6.6,120,320,0.024129,-32.35,-16.58,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000099,99,446410,453130,6720,我就是一个很普通的农村女孩，没有别学历，没有背景，没有谁帮扶。,host_speech,probable_host,high,true,,0.932,0.101,14,4.61,320,120,0.030024,-30.45,-13.7,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000100,100,453250,455730,2480,我为什么今天南希老师能够做到？,host_speech,probable_host,medium,true,,0.753,0.002,8,6.05,120,280,0.029117,-30.72,-14.82,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000101,101,456010,476810,20800,我们自己对吧，在这个行业里有这样子一个江湖地位，或者今天我们能够通过直播能够去帮助到10万家的女性，不是因为老师今天公司有多大规模，不是我们线下有多少机构，不是我跟很多的头部机构合作，我觉得这些都不重要，最重要是我通过我自己学习、我自己改变、我自己成长，并且帮助了。,host_speech,probable_host,high,true,,0.939,0.045,64,6.39,280,360,0.027814,-31.11,-12.76,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000102,102,477170,486450,9280,数十万家的女性，所以这个世界永远是你能够帮助利益越多的人，你自己的能量、胸怀、格局、境界、状态呢，就会变得越来越好。,host_speech,probable_host,high,true,,0.964,0.341,24,6.25,360,240,0.025702,-31.8,-8.88,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000103,103,486690,492850,6160,所以，为什么女性越是低谷时期，越是状态不好，越是现在大家都在说各种的，对吧？,host_speech,probable_host,high,true,,0.983,0.841,18,6.17,240,240,0.030263,-30.38,-8.84,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000104,104,493090,501130,8040,什么下行，我们反而要去成长自己，因为这个世界上永远都是二八法则的，永远都是20%人是走在塔尖上的。,host_speech,probable_host,high,true,,0.867,0.089,27,6.09,240,280,0.029066,-30.73,-5.62,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000105,105,501410,505290,3880,就像今天练私密瑜伽一样的，你要相信这个全世界多少女性。,host_speech,probable_host,high,true,,0.928,0.547,13,6.96,280,160,0.034928,-29.14,-6.22,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000106,106,505450,514490,9040,现在中国有7亿的女性，3亿的成年女性，但是真正能够走在塔尖上、能够学习、能够改变、能够练习的，是不是就是凤毛麟角？,host_speech,probable_host,high,true,,0.911,0.342,33,6.31,160,280,0.030295,-30.37,-6.14,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000107,107,514770,518690,3920,所以今天你们在我的直播间，就你们已经是那些凤毛麟角的人了！,host_speech,probable_host,high,true,,0.942,0.322,15,7.4,280,360,0.034402,-29.27,-12.82,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000108,108,519050,528890,9840,如果大家再跟着老师学习起来，你们正是凤毛麟角的凤毛麟角，你们才是最愿意改变、最愿意幸福、最愿意去让自己走向人生巅峰的那群人。,host_speech,probable_host,high,true,,0.927,0.071,37,6.3,360,370,0.031889,-29.93,-12.28,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000109,109,529260,529580,320,是不是？,host_speech,probable_host,high,true,,0.998,0.998,1,12.5,370,80,0.035828,-28.92,-16.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000110,110,529660,531980,2320,我不是为了讨好你们啊，是真的。,host_speech,probable_host,high,true,,0.995,0.982,7,6.47,80,120,0.039013,-28.18,-13.98,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000111,111,532100,537980,5880,有的人他就是痛苦，但是不愿意改变；有些人他想要美好，可是不愿意行动。,host_speech,probable_host,high,true,,0.928,0.021,15,5.78,120,120,0.033842,-29.41,-11.57,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000112,112,538100,543100,5000,但是我觉得，在我直播间的姐妹们，至少我看到你们愿意互动、愿意练习，对吧？,host_speech,probable_host,high,true,,0.991,0.908,18,7.2,120,160,0.034158,-29.33,-10.89,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000113,113,543260,544460,1200,愿意学习、愿意成长。,host_speech,probable_host,high,true,,0.997,0.992,4,8.33,160,120,0.044219,-27.09,-13.49,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000114,114,544580,552780,8200,否则，你不会刷到我的直播间，你不会在我的直播间停留；你可能去其他主播那买买买，花钱、花钱、花钱、花钱，都会对不对？,host_speech,probable_host,high,true,,0.962,0.05,29,6.95,120,320,0.03912,-28.15,-10.71,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000115,115,553100,557340,4240,可是真正愿意在我直播间里面的，都是愿意学习的、愿意成长的人。,host_speech,probable_host,high,true,,0.989,0.915,13,7.08,320,80,0.034513,-29.24,-12.8,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000116,116,557420,558780,1360,我最喜欢的就是这样的人！,host_speech,probable_host,high,true,,0.992,0.979,5,8.82,80,370,0.026724,-31.46,-16.46,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000117,117,559150,564430,5280,我最喜欢就是愿意为自己的人生改变、愿意自己学习和成长自己的人哈！,host_speech,probable_host,high,true,,0.956,0.52,16,6.06,370,120,0.027991,-31.06,-14.84,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000118,118,564550,568070,3520,所以，来喜欢老师的姐妹们，因为同频很重要啊！,host_speech,probable_host,high,true,,0.934,0.584,11,6.25,120,120,0.032787,-29.69,-12.68,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000119,119,568190,569750,1560,你们愿意学，我就愿意教。,host_speech,probable_host,high,true,,0.997,0.989,6,7.69,120,320,0.048171,-26.34,-13.77,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000120,120,570070,577150,7080,老师在国外学了那么多，把我跟国外的老师的这个照这些发给你们看一下，每一个都是大师级别的。,host_speech,probable_host,high,true,,0.975,0.678,20,6.21,320,280,0.035449,-29.01,-13.24,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000121,121,577430,582150,4720,就是我是很愿意分享给到大家、教大家的，问题是你愿不愿意学习？,host_speech,probable_host,high,true,,0.982,0.877,16,6.36,280,400,0.027937,-31.08,-14.73,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000122,122,582550,582910,360,对不对？,host_speech,probable_host,high,true,,0.998,0.998,2,11.11,400,160,0.041326,-27.68,-14.87,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000123,123,583070,589870,6800,人人和人之间一定是同频才能够共振、才能交流，你才能够真的是有趣、有改变的哈！,host_speech,probable_host,high,true,,0.979,0.882,19,5.59,160,510,0.025835,-31.76,-14.29,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000124,124,590380,597260,6880,好，老师啊，是是不是是什么什么史史婷啊？,unknown_audio,unknown,low,false,unstable_word_confidence,0.595,0.009,11,2.91,510,80,0.027953,-31.07,-10.73,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,partial
latest_live_09,latest_live_09-A000125,125,597340,603100,5760,不是啊，那个那个那个那个叫什么SOD美得不是啊，70岁能学吗？,host_speech,probable_host,medium,true,,0.776,0.013,20,5.38,80,80,0.036177,-28.83,-10.84,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000126,126,603180,603700,520,管用吗？,host_speech,probable_host,high,true,,0.985,0.963,3,7.69,80,160,0.045338,-26.87,-15.48,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000127,127,603860,618780,14920,当然可以学，我们最大的学员82岁，姐妹们记住，只要什么时候开始学习，就是你想变好的时候，你有问题的时候，然后你你想改变的时候，你不放弃自己的时候，就是我们最好的学习的时候。,host_speech,probable_host,high,true,,0.956,0.621,38,5.76,160,440,0.028762,-30.82,-13.13,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000128,128,619220,619980,760,70多岁咋了？,host_speech,probable_host,medium,true,,0.707,0.131,6,9.21,440,80,0.029698,-30.55,-16.43,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000129,129,620060,621380,1320,70多岁难道就不活了吗？,host_speech,probable_host,medium,true,,0.769,0.125,8,9.09,80,80,0.022841,-32.83,-19.3,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000130,130,621460,622660,1200,不吃不喝不睡觉吗？,host_speech,probable_host,high,true,,0.879,0.277,6,7.5,80,320,0.021098,-33.52,-19.07,low_volume_or_pause,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000131,131,622980,624380,1400,难道咱们就不锻炼了吗？,host_speech,probable_host,high,true,,0.964,0.868,5,7.86,320,200,0.035473,-29.0,-14.59,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000132,132,624580,627740,3160,要70多岁，我们就不要健康、不要幸福了吗？,host_speech,probable_host,high,true,,0.829,0.098,11,6.65,200,360,0.025972,-31.71,-18.8,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000133,133,628100,628540,440,要！,host_speech,probable_host,high,true,,0.977,0.977,1,4.55,360,120,0.043349,-27.26,-15.44,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000134,134,628660,629660,1000,那为什么我们不学呢？,host_speech,probable_host,high,true,,0.996,0.992,6,10.0,120,40,0.02424,-32.31,-18.53,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000135,135,629700,630860,1160,我们更要学习哦！,host_speech,probable_host,high,true,,0.964,0.859,4,6.9,40,320,0.019234,-34.32,-18.51,low_volume_or_pause,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000136,136,631180,636340,5160,而且我教你们的是运动方法，就跟你游泳、骑车、跑步是一样的。,host_speech,probable_host,high,true,,0.979,0.729,15,5.62,320,240,0.030808,-30.23,-13.1,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000137,137,636580,638260,1680,你说说看，70多岁能不能游泳？,host_speech,probable_host,high,true,,0.817,0.192,9,8.93,240,80,0.039008,-28.18,-8.35,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000138,138,638340,638980,640,能不能跑步？,host_speech,probable_host,high,true,,0.947,0.897,2,9.38,80,80,0.03707,-28.62,-8.11,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000139,139,639060,639740,680,能不能开车？,host_speech,probable_host,high,true,,0.998,0.998,2,8.82,80,120,0.029244,-30.68,-17.63,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000140,140,639860,640700,840,能不能去健身？,host_speech,probable_host,high,true,,0.975,0.93,3,8.33,120,280,0.036358,-28.79,-7.39,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000141,141,640980,641340,360,可以！,host_speech,probable_host,high,true,,0.996,0.996,1,8.33,280,280,0.02998,-30.46,-11.58,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
