session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,prop_interaction,courseware_interaction,action_observation_status,action_confidence,visual_evidence_ref,visual_evidence_source,completion_status
latest_live_10,latest_live_10-SEM0119-000002798430,2798430,2814670,主播举起食指并做出OK手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0047-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0120-000002814750,2814750,2872860,主播在镜头前讲解并做示范动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0048-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0121-000002872940,2872940,2898660,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0049-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0122-000002898700,2898700,2917780,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0049-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0123-000002917860,2917860,2929340,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0049-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0124-000002929880,2929880,2957700,主播正在讲解并用手指强调重点,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0050-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0125-000002958060,2958060,2990750,主播正在讲解并用手指强调重点,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0050-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0126-000002990990,2990990,3007880,主播正在讲解并用手指强调重点,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0050-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0127-000003008360,3008360,3032960,主播手持物品，配合屏幕上的健身视频进行讲解。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0011_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0128-000003033340,3033340,3060260,主播手持物品，配合屏幕上的健身视频进行讲解。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0011_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0129-000003060340,3060340,3077080,主播正在讲解并用手势辅助说明。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0052-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0130-000003077560,3077560,3099840,主播正在讲解并用手势辅助说明。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0052-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0131-000003099960,3099960,3145750,"hand_gestures, speaking",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0053-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0132-000003146950,3146950,3163990,"hand_gestures, speaking",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0053-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0133-000003164390,3164390,3204820,主播站立讲解，伴随手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0054-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0134-000003205280,3205280,3220440,主播站立讲解，伴随手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0054-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0135-000003220800,3220800,3245770,主播站立讲解，伴随手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0054-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0136-000003246450,3246450,3259130,speaking_and_gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0055-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0137-000003272630,3272630,3321450,speaking_and_gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0055-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0138-000003321850,3321850,3345400,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0012_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0139-000003345720,3345720,3365760,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0012_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0140-000003366040,3366040,3384800,主播正对着镜头讲话，并伴有手势。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0057-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0141-000003384960,3384960,3393390,主播正对着镜头讲话，并伴有手势。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0057-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0142-000003393670,3393670,3417150,主播正对着镜头讲话，并伴有手势。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0057-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0143-000003417890,3417890,3445450,讲解、手势指示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0058-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0144-000003445570,3445570,3466400,讲解、手势指示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0058-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0145-000003466480,3466480,3481010,讲解、手势指示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0058-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0146-000003481330,3481330,3491290,讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0059-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0147-000003491650,3491650,3511080,讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0059-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0148-000003511480,3511480,3519800,讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0059-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0149-000003520040,3520040,3536050,讲解动作要领,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0059-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0150-000003536410,3536410,3551610,主播坐在瑜伽球上进行盆底肌锻炼的示范动作。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0060-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0151-000003551930,3551930,3571930,主播坐在瑜伽球上进行盆底肌锻炼的示范动作。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0060-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0152-000003572210,3572210,3597590,主播坐在瑜伽球上进行盆底肌锻炼的示范动作。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0060-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0153-000003597950,3597950,3612430,主播坐着，身体有轻微晃动，双手在胸前做手势。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0013_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0154-000003612870,3612870,3630730,主播坐着，身体有轻微晃动，双手在胸前做手势。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0013_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0155-000003631090,3631090,3643410,主播坐着，身体有轻微晃动，双手在胸前做手势。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0013_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0156-000003643490,3643490,3657780,主播坐着，身体有轻微晃动，双手在胸前做手势。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0013_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0157-000003658180,3658180,3676330,手持物品（疑似训练辅助工具）进行演示，同时有手势动作。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0062-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0158-000003676690,3676690,3684050,手持物品（疑似训练辅助工具）进行演示，同时有手势动作。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0062-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0159-000003684370,3684370,3715630,手持物品（疑似训练辅助工具）进行演示，同时有手势动作。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0062-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0160-000003726260,3726260,3771330,"speaking, gesturing with hand",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0063-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0161-000003771450,3771450,3788490,"speaking, gesturing with hand",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0063-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0162-000003821750,3821750,3834710,讲解动作要领，用手指点按身体部位,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0064-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0163-000003834950,3834950,3853560,站立，手持物品（疑似训练球），进行讲解和手势演示。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0065-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0164-000003853920,3853920,3863640,站立，手持物品（疑似训练球），进行讲解和手势演示。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0065-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0165-000003863720,3863720,3891590,站立，手持物品（疑似训练球），进行讲解和手势演示。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0065-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0166-000003891670,3891670,3913510,做盆底肌锻炼动作，同时讲解。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0014_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0167-000003913950,3913950,3928750,做盆底肌锻炼动作，同时讲解。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0014_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0168-000003929030,3929030,3947470,做盆底肌锻炼动作，同时讲解。,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0014_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0169-000003947590,3947590,3975780,坐着，手持物品，说话，微笑,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0067-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0170-000003976390,3976390,3986030,坐着，手持物品，说话，微笑,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0067-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0171-000003986350,3986350,4052380,坐着，手持物品，说话，微笑,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0067-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0172-000004052540,4052540,4069140,"gesturing with hand, pointing, speaking",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0068-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0173-000004069340,4069340,4089600,"gesturing with hand, pointing, speaking",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0068-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0174-000004090040,4090040,4106290,demonstrating a pelvic floor exercise with a small pink ball,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0069-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0175-000004106730,4106730,4115930,demonstrating a pelvic floor exercise with a small pink ball,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0069-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0176-000004116090,4116090,4134410,demonstrating a pelvic floor exercise with a small pink ball,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0069-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0177-000004134770,4134770,4158400,讲解、演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0070-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0178-000004158480,4158480,4180620,讲解、演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0070-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0179-000004181060,4181060,4202580,讲解、演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0070-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0180-000004202860,4202860,4230130,双手持白色球状物（疑似瑜伽球/弹力球）做上下提拉与挤压动作，同时口述讲解,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0015_qwen3-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0181-000004230450,4230450,4268490,双手持白色球状物（疑似瑜伽球/弹力球）做上下提拉与挤压动作，同时口述讲解,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0015_qwen3-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0182-000004268970,4268970,4294420,手持宣传册并讲解，随后拿起一个粉色球状物展示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0072-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0183-000004294780,4294780,4316500,手持宣传册并讲解，随后拿起一个粉色球状物展示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0072-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0184-000004316580,4316580,4326620,站立讲解，伴随手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0073-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0185-000004326740,4326740,4363860,站立讲解，伴随手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0073-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0186-000004364220,4364220,4395110,站立讲解，伴随手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0073-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0187-000004395400,4395400,4421630,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0074-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0188-000004421710,4421710,4436510,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0074-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0189-000004436590,4436590,4459630,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0075-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0190-000004459950,4459950,4474970,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0075-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0191-000004475090,4475090,4498570,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_10/latest_live_10-ACTQW0075-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_10,latest_live_10-SEM0192-000004498970,4498970,4513400,demonstrating yoga poses,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0016_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0193-000004513480,4513480,4520600,demonstrating yoga poses,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0016_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_10,latest_live_10-SEM0194-000004520720,4520720,4532740,demonstrating yoga poses,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0016_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
