priority_rank,priority_score,session_id,review_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,review_reason,evidence_refs,current_ai_status,suggested_review_action,completion_status
1157,45,latest_live_01,latest_live_01-RL00273,latest_live_01-SEM0204-000004997300,latest_live_01-COM00273,4980000,01:23:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1158,45,latest_live_01,latest_live_01-RL00274,latest_live_01-SEM0211-000005200440,latest_live_01-COM00274,5160000,01:26:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1159,45,latest_live_01,latest_live_01-RL00122,latest_live_01-SEM0212-000005258220,latest_live_01-COM00122,5220000,01:27:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1160,45,latest_live_01,latest_live_01-RL00121,latest_live_01-SEM0213-000005305510,latest_live_01-COM00121,5280000,01:28:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1161,45,latest_live_01,latest_live_01-RL00280,latest_live_01-SEM0213-000005305510,latest_live_01-COM00280,5280000,01:28:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1162,45,latest_live_01,latest_live_01-RL00052,latest_live_01-SEM0229-000005661530,latest_live_01-COM00052,5640000,01:34:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1163,45,latest_live_01,latest_live_01-RL00092,latest_live_01-SEM0229-000005661530,latest_live_01-COM00092,5640000,01:34:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1164,45,latest_live_01,latest_live_01-RL00048,latest_live_01-SEM0231-000005709060,latest_live_01-COM00048,5700000,01:35:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1165,45,latest_live_01,latest_live_01-RL00238,latest_live_01-SEM0231-000005709060,latest_live_01-COM00238,5700000,01:35:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1166,45,latest_live_01,latest_live_01-RL00210,latest_live_01-SEM0234-000005766910,latest_live_01-COM00210,5760000,01:36:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1167,45,latest_live_01,latest_live_01-RL00212,latest_live_01-SEM0234-000005766910,latest_live_01-COM00212,5760000,01:36:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1168,45,latest_live_01,latest_live_01-RL00090,latest_live_01-SEM0236-000005823910,latest_live_01-COM00090,5820000,01:37:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1169,45,latest_live_01,latest_live_01-RL00034,latest_live_01-SEM0239-000005897750,latest_live_01-COM00034,5880000,01:38:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1170,45,latest_live_01,latest_live_01-RL00040,latest_live_01-SEM0239-000005897750,latest_live_01-COM00040,5880000,01:38:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1171,45,latest_live_01,latest_live_01-RL00168,latest_live_01-SEM0239-000005897750,latest_live_01-COM00168,5880000,01:38:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1172,45,latest_live_02,latest_live_02-RL00448,latest_live_02-SEM0001-000000003880,latest_live_02-COM00448,0,00:00:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1173,45,latest_live_02,latest_live_02-RL00411,latest_live_02-SEM0003-000000067840,latest_live_02-COM00411,60000,00:01:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1174,45,latest_live_02,latest_live_02-RL00347,latest_live_02-SEM0005-000000123780,latest_live_02-COM00347,120000,00:02:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1175,45,latest_live_02,latest_live_02-RL00395,latest_live_02-SEM0008-000000199700,latest_live_02-COM00395,180000,00:03:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1176,45,latest_live_02,latest_live_02-RL00402,latest_live_02-SEM0008-000000199700,latest_live_02-COM00402,180000,00:03:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1177,45,latest_live_02,latest_live_02-RL00403,latest_live_02-SEM0010-000000249700,latest_live_02-COM00403,240000,00:04:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1178,45,latest_live_02,latest_live_02-RL00320,latest_live_02-SEM0017-000000423250,latest_live_02-COM00320,420000,00:07:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1179,45,latest_live_02,latest_live_02-RL00334,latest_live_02-SEM0017-000000423250,latest_live_02-COM00334,420000,00:07:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1180,45,latest_live_02,latest_live_02-RL00413,latest_live_02-SEM0020-000000492800,latest_live_02-COM00413,480000,00:08:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1181,45,latest_live_02,latest_live_02-RL00451,latest_live_02-SEM0025-000000611150,latest_live_02-COM00451,600000,00:10:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1182,45,latest_live_02,latest_live_02-RL00285,latest_live_02-SEM0026-000000664780,latest_live_02-COM00285,660000,00:11:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1183,45,latest_live_02,latest_live_02-RL00443,latest_live_02-SEM0026-000000664780,latest_live_02-COM00443,660000,00:11:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1184,45,latest_live_02,latest_live_02-RL00446,latest_live_02-SEM0028-000000748400,latest_live_02-COM00446,720000,00:12:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1185,45,latest_live_02,latest_live_02-RL00325,latest_live_02-SEM0034-000001035660,latest_live_02-COM00325,1020000,00:17:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1186,45,latest_live_02,latest_live_02-RL00421,latest_live_02-SEM0034-000001035660,latest_live_02-COM00421,1020000,00:17:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1187,45,latest_live_02,latest_live_02-RL00423,latest_live_02-SEM0034-000001035660,latest_live_02-COM00423,1020000,00:17:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1188,45,latest_live_02,latest_live_02-RL00335,latest_live_02-SEM0036-000001086720,latest_live_02-COM00335,1080000,00:18:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1189,45,latest_live_02,latest_live_02-RL00338,latest_live_02-SEM0036-000001086720,latest_live_02-COM00338,1080000,00:18:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1190,45,latest_live_02,latest_live_02-RL00407,latest_live_02-SEM0036-000001086720,latest_live_02-COM00407,1080000,00:18:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1191,45,latest_live_02,latest_live_02-RL00495,latest_live_02-SEM0036-000001086720,latest_live_02-COM00495,1080000,00:18:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1192,45,latest_live_02,latest_live_02-RL00296,latest_live_02-SEM0039-000001163290,latest_live_02-COM00296,1140000,00:19:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1193,45,latest_live_02,latest_live_02-RL00381,latest_live_02-SEM0039-000001163290,latest_live_02-COM00381,1140000,00:19:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1194,45,latest_live_02,latest_live_02-RL00408,latest_live_02-SEM0039-000001163290,latest_live_02-COM00408,1140000,00:19:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1195,45,latest_live_02,latest_live_02-RL00497,latest_live_02-SEM0039-000001163290,latest_live_02-COM00497,1140000,00:19:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1196,45,latest_live_02,latest_live_02-RL00396,latest_live_02-SEM0042-000001213970,latest_live_02-COM00396,1200000,00:20:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1197,45,latest_live_02,latest_live_02-RL00319,latest_live_02-SEM0048-000001326680,latest_live_02-COM00319,1320000,00:22:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1198,45,latest_live_02,latest_live_02-RL00391,latest_live_02-SEM0048-000001326680,latest_live_02-COM00391,1320000,00:22:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1199,45,latest_live_02,latest_live_02-RL00361,latest_live_02-SEM0051-000001395910,latest_live_02-COM00361,1380000,00:23:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1200,45,latest_live_02,latest_live_02-RL00362,latest_live_02-SEM0051-000001395910,latest_live_02-COM00362,1380000,00:23:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1201,45,latest_live_02,latest_live_02-RL00337,latest_live_02-SEM0056-000001507740,latest_live_02-COM00337,1500000,00:25:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1202,45,latest_live_02,latest_live_02-RL00454,latest_live_02-SEM0056-000001507740,latest_live_02-COM00454,1500000,00:25:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1203,45,latest_live_02,latest_live_02-RL00375,latest_live_02-SEM0061-000001622330,latest_live_02-COM00375,1620000,00:27:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1204,45,latest_live_02,latest_live_02-RL00355,latest_live_02-SEM0064-000001693110,latest_live_02-COM00355,1680000,00:28:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1205,45,latest_live_02,latest_live_02-RL00392,latest_live_02-SEM0064-000001693110,latest_live_02-COM00392,1680000,00:28:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1206,45,latest_live_02,latest_live_02-RL00493,latest_live_02-SEM0064-000001693110,latest_live_02-COM00493,1680000,00:28:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1207,45,latest_live_02,latest_live_02-RL00283,latest_live_02-SEM0066-000001741360,latest_live_02-COM00283,1740000,00:29:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1208,45,latest_live_02,latest_live_02-RL00377,latest_live_02-SEM0066-000001741360,latest_live_02-COM00377,1740000,00:29:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1209,45,latest_live_02,latest_live_02-RL00374,latest_live_02-SEM0070-000001871380,latest_live_02-COM00374,1860000,00:31:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1210,45,latest_live_02,latest_live_02-RL00342,latest_live_02-SEM0073-000001922430,latest_live_02-COM00342,1920000,00:32:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1211,45,latest_live_02,latest_live_02-RL00426,latest_live_02-SEM0075-000002000550,latest_live_02-COM00426,1980000,00:33:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1212,45,latest_live_02,latest_live_02-RL00427,latest_live_02-SEM0080-000002194750,latest_live_02-COM00427,2160000,00:36:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1213,45,latest_live_02,latest_live_02-RL00449,latest_live_02-SEM0080-000002194750,latest_live_02-COM00449,2160000,00:36:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1214,45,latest_live_02,latest_live_02-RL00329,latest_live_02-SEM0081-000002241440,latest_live_02-COM00329,2220000,00:37:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1215,45,latest_live_02,latest_live_02-RL00340,latest_live_02-SEM0081-000002241440,latest_live_02-COM00340,2220000,00:37:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1216,45,latest_live_02,latest_live_02-RL00398,latest_live_02-SEM0081-000002241440,latest_live_02-COM00398,2220000,00:37:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1217,45,latest_live_02,latest_live_02-RL00369,latest_live_02-SEM0083-000002288840,latest_live_02-COM00369,2280000,00:38:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1218,45,latest_live_02,latest_live_02-RL00458,latest_live_02-SEM0083-000002288840,latest_live_02-COM00458,2280000,00:38:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1219,45,latest_live_02,latest_live_02-RL00360,latest_live_02-SEM0086-000002353290,latest_live_02-COM00360,2340000,00:39:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1220,45,latest_live_02,latest_live_02-RL00376,latest_live_02-SEM0086-000002353290,latest_live_02-COM00376,2340000,00:39:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1221,45,latest_live_02,latest_live_02-RL00292,latest_live_02-SEM0105-000002786460,latest_live_02-COM00292,2760000,00:46:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1222,45,latest_live_02,latest_live_02-RL00358,latest_live_02-SEM0105-000002786460,latest_live_02-COM00358,2760000,00:46:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1223,45,latest_live_02,latest_live_02-RL00460,latest_live_02-SEM0105-000002786460,latest_live_02-COM00460,2760000,00:46:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1224,45,latest_live_02,latest_live_02-RL00461,latest_live_02-SEM0105-000002786460,latest_live_02-COM00461,2760000,00:46:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1225,45,latest_live_02,latest_live_02-RL00462,latest_live_02-SEM0105-000002786460,latest_live_02-COM00462,2760000,00:46:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1226,45,latest_live_02,latest_live_02-RL00291,latest_live_02-SEM0107-000002824820,latest_live_02-COM00291,2820000,00:47:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1227,45,latest_live_02,latest_live_02-RL00357,latest_live_02-SEM0107-000002824820,latest_live_02-COM00357,2820000,00:47:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1228,45,latest_live_02,latest_live_02-RL00302,latest_live_02-SEM0109-000002886700,latest_live_02-COM00302,2880000,00:48:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1229,45,latest_live_02,latest_live_02-RL00339,latest_live_02-SEM0109-000002886700,latest_live_02-COM00339,2880000,00:48:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1230,45,latest_live_02,latest_live_02-RL00364,latest_live_02-SEM0109-000002886700,latest_live_02-COM00364,2880000,00:48:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1231,45,latest_live_02,latest_live_02-RL00366,latest_live_02-SEM0109-000002886700,latest_live_02-COM00366,2880000,00:48:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1232,45,latest_live_02,latest_live_02-RL00367,latest_live_02-SEM0109-000002886700,latest_live_02-COM00367,2880000,00:48:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1233,45,latest_live_02,latest_live_02-RL00430,latest_live_02-SEM0109-000002886700,latest_live_02-COM00430,2880000,00:48:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1234,45,latest_live_02,latest_live_02-RL00416,latest_live_02-SEM0111-000002955670,latest_live_02-COM00416,2940000,00:49:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1235,45,latest_live_02,latest_live_02-RL00440,latest_live_02-SEM0116-000003192340,latest_live_02-COM00440,3180000,00:53:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1236,45,latest_live_02,latest_live_02-RL00463,latest_live_02-SEM0119-000003247660,latest_live_02-COM00463,3240000,00:54:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1237,45,latest_live_02,latest_live_02-RL00301,latest_live_02-SEM0122-000003338590,latest_live_02-COM00301,3300000,00:55:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1238,45,latest_live_02,latest_live_02-RL00457,latest_live_02-SEM0122-000003338590,latest_live_02-COM00457,3300000,00:55:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1239,45,latest_live_02,latest_live_02-RL00498,latest_live_02-SEM0133-000003540260,latest_live_02-COM00498,3540000,00:59:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1240,45,latest_live_02,latest_live_02-RL00455,latest_live_02-SEM0136-000003604880,latest_live_02-COM00455,3600000,01:00:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1241,45,latest_live_02,latest_live_02-RL00370,latest_live_02-SEM0139-000003682780,latest_live_02-COM00370,3660000,01:01:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1242,45,latest_live_02,latest_live_02-RL00294,latest_live_02-SEM0147-000003842900,latest_live_02-COM00294,3840000,01:04:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1243,45,latest_live_02,latest_live_02-RL00356,latest_live_02-SEM0147-000003842900,latest_live_02-COM00356,3840000,01:04:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1244,45,latest_live_02,latest_live_02-RL00359,latest_live_02-SEM0147-000003842900,latest_live_02-COM00359,3840000,01:04:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
