bridge_id,field_type,lesson_id,source_type,source_quote,timecode,bridge_note,review_flag
B12698,常见问题/异议处理素材,L0513,qa,我回答一下大家的问题,01:21:36.070,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12699,常见问题/异议处理素材,L0513,qa,为什么我左边会这样亮,01:21:50.830,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12700,常见问题/异议处理素材,L0513,qa,如果你的腰椎有问题,01:22:47.870,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12701,常见问题/异议处理素材,L0513,qa,除了我们有这样那样的问题,01:23:13.630,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12702,常见问题/异议处理素材,L0513,qa,我怎么没有他们说的,01:27:06.210,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12703,常见问题/异议处理素材,L0513,qa,为什么有些人挣了过后,01:28:28.330,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12704,常见问题/异议处理素材,L0513,qa,骨盆怎么看是Y的,01:29:56.010,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12705,常见问题/异议处理素材,L0513,qa,看看自己是否有这些问题,01:31:29.300,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12706,常见问题/异议处理素材,L0513,qa,你怎么样子去找到练习的感觉,01:31:48.540,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12707,常见问题/异议处理素材,L0513,qa,他们是怎么学习的,01:31:59.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12708,常见问题/异议处理素材,L0513,qa,我们怎么样子,01:33:49.870,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12709,常见问题/异议处理素材,L0513,qa,别人怎么说,01:36:45.190,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12710,常见问题/异议处理素材,L0513,qa,怎么着你好像都不会,01:36:48.590,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12711,常见问题/异议处理素材,L0513,qa,怎么按都放不松,01:38:21.920,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12712,常见问题/异议处理素材,L0513,qa,他自己的爱上自己边怎么会不爱呢,01:40:42.840,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12713,常见问题/异议处理素材,L0513,qa,大家的问题啊,01:40:50.880,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12714,常见问题/异议处理素材,L0513,qa,他才会出现这些问题,01:42:10.200,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12715,常见问题/异议处理素材,L0513,qa,就会造成这些这些问题,01:42:40.400,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12716,常见问题/异议处理素材,L0513,qa,当你们为什么你会觉得,01:43:33.160,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12717,常见问题/异议处理素材,L0513,qa,就是为什么说私密训练很重要,01:44:00.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12718,常见问题/异议处理素材,L0513,qa,你会发现家庭很容易出问题,01:44:15.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12719,常见问题/异议处理素材,L0513,qa,是身体的问题吗,01:44:52.200,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12720,常见问题/异议处理素材,L0513,qa,你看咱们自己问个问题,01:44:55.280,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12721,常见问题/异议处理素材,L0513,qa,这个怎么会是问题,01:45:20.520,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12722,常见问题/异议处理素材,L0513,qa,这个是什么问题,01:45:22.240,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12723,常见问题/异议处理素材,L0513,qa,他怎么可能是问题,01:45:23.800,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12724,常见问题/异议处理素材,L0513,qa,为什么我们喜欢小孩子,01:45:37.360,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12725,常见问题/异议处理素材,L0513,qa,怎么可能是问题呢,01:46:29.920,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12726,常见问题/异议处理素材,L0513,qa,那就出问题了,01:47:46.080,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12727,常见问题/异议处理素材,L0513,qa,你就没有问题啊,01:48:01.800,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12728,常见问题/异议处理素材,L0513,qa,就没有问题,01:48:03.000,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12729,常见问题/异议处理素材,L0513,qa,有节奏的就没有问题啊,01:48:11.200,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12730,常见问题/异议处理素材,L0513,qa,我是不是这不好啊,01:48:34.760,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12731,常见问题/异议处理素材,L0513,qa,这有问题,01:48:36.080,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12732,常见问题/异议处理素材,L0513,qa,那有问题,01:48:36.520,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12733,常见问题/异议处理素材,L0513,qa,当你在担心你有问题,01:48:37.680,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12734,常见问题/异议处理素材,L0513,qa,我们就觉得自己好像有问题,01:48:46.640,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12735,常见问题/异议处理素材,L0513,qa,为什么和老师说的是反的呢,01:49:27.600,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12736,常见问题/异议处理素材,L0513,qa,那我能怎么办,01:49:43.560,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12737,常见问题/异议处理素材,L0513,qa,所以为什么有这么的动作呢,01:50:23.160,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12738,常见问题/异议处理素材,L0513,qa,我们应该怎么办呢,01:50:32.560,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12739,常见问题/异议处理素材,L0513,qa,我不知道你为什么没有感觉,01:51:36.800,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12740,常见问题/异议处理素材,L0513,qa,所以大家有问题,01:53:01.720,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12741,常见问题/异议处理素材,L0513,qa,就这个过程你是怎么体会到的,01:53:53.120,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12742,常见问题/异议处理素材,L0513,qa,所以说我有这个问题,01:54:14.680,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12743,常见问题/异议处理素材,L0513,qa,那个问题,01:54:16.240,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12744,常见问题/异议处理素材,L0513,qa,然后我应该怎么练习,01:54:17.520,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12745,常见问题/异议处理素材,L0513,qa,你们所有的问题,01:54:48.840,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12746,常见问题/异议处理素材,L0513,qa,它怎么可能那么快就很快的发力,01:56:44.480,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12747,常见问题/异议处理素材,L0513,qa,它怎么可能发的上力,01:58:54.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12748,常见问题/异议处理素材,L0513,qa,所以说它也会有这样那样的问题,01:59:03.680,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12749,常见问题/异议处理素材,L0513,qa,但是就是这个就是医生的技术的问题,02:01:20.200,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12750,常见问题/异议处理素材,L0513,qa,我是不管副科的问题的,02:02:07.400,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12751,常见问题/异议处理素材,L0513,qa,我是不管密尿科的问题,02:02:09.760,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12752,常见问题/异议处理素材,L0513,qa,我也不管刚常科的问题的,02:02:11.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12753,常见问题/异议处理素材,L0513,qa,你瞬间自然怎么可能不可能的,02:04:39.760,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12754,常见问题/异议处理素材,L0513,qa,是不是,02:06:52.560,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12755,常见问题/异议处理素材,L0514,qa,"那么我们开始去留意,每一次的吸呼、一吐这个过程是怎么发生的。",00:02:29.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12756,常见问题/异议处理素材,L0514,qa,最重要的第一个是了解我们的私密训练是如何去做的。,00:02:42.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12757,常见问题/异议处理素材,L0514,qa,那怎么才能让这个地方清香热乱景庙?,00:02:57.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12758,常见问题/异议处理素材,L0514,qa,"它就不相信说,或者说不能想象这个地方怎么去练它,这个地方怎么样去保养它。",00:03:59.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12759,常见问题/异议处理素材,L0514,qa,"所以说这个是真为什么说四面人家是一种养生保健操呢就是这个原因啊,所以我们去体会他是如何动起来的,好当然也有的同学说哎呀好像好像还不太搞得明白,",00:06:52.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12760,常见问题/异议处理素材,L0514,qa,"这属于民间说法,所以说你练坚持练习特有好处,我昨天看到是我们记得名字是小娜还是谁,说哎呀我这就停经了一年多了,怎么才练习几天,月经居然来了,有这么神奇吗,有这么快,",00:07:26.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12761,常见问题/异议处理素材,L0514,qa,"好,那我们解回大家的一些问题,也有一些同学可能觉得没有那么快,好像第一天,第二天,第三天动作容易搞混,动作不是搞混,动作是我们接踢式的,",00:08:51.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12762,常见问题/异议处理素材,L0514,qa,"我们是一点一点的把我们从横地的这个唤醒,再到我们学会怎么把呼吸带到我们的丹田,再到我们怎么通过这个呼吸来把我们的丈夫去进行提升,",00:09:05.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12763,常见问题/异议处理素材,L0514,qa,"好,第一个动作来我们做我们的盆底的拉伸,好,双脚与肩部同宽,好,找到驰骨和围骨,还有坐骨一定要找到这些地方,当我在说驰骨,你马上脑子里就要出现驰骨的画面,啊,画面驰骨,驰骨长成什么样,像一个小蝴蝶一样在这里,是不是,像个小蝴蝶一样在这里,好,当我在说围骨,马上你脑子里就要出现围骨,围骨,围骨在哪里,什么样子,哎,围骨在哪里,",00:10:03.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12764,常见问题/异议处理素材,L0514,qa,"我们还会学习怎么样通过丈夫去呼吸,好,这是有方法的,好,有方法的,所以来,我们来把昨前前天的鼻息嘴呼来再来呼吸一下,怎么把鼻息嘴呼到一步一步的往下带,好,身体是一个逐渐打通的过程,尤其是从来没有做过身体的练习,好,也没有做过这些呼吸练习徒,拿了这些练习的减轮们,好,给自己一点点时间,不用着急,你就记住嘛,练了肯定没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有,没有…",00:18:24.980,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12765,常见问题/异议处理素材,L0514,qa,"我们的音道的感受、灵感性也更差,包括我们的性爱的过程当中,我们的感知能力也比较弱,因为你大佬跟这个地方已经失联了太久了,你已经完全不记得或者没有感受过它是如何存在着的,所以这样的人更需要时间多一点练习,",00:19:42.980,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12766,常见问题/异议处理素材,L0514,qa,"所以不要觉得我学不会,这个太难了,不是难的问题,不是你学不会的问题,是你身体的感知力比较弱,我自己就是这样的感知力很弱的人,我自己练,我当时练今天我们要教大家图难功,我是连续练21天,每天半个小时就练这一个呼吸法,所以这个七天的时间去教大家的方法很多,七天你肯定学不了,肯定学不完,肯定没有办法完全的所谓的学会,",00:20:02.980,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12767,常见问题/异议处理素材,L0514,qa,"正常的做胸腔呼吸,平时我们做深呼吸都是这么做的,平时我们做深呼吸就是,啊,是不是,所以为什么我们人一紧张地说,来,深呼吸,深呼吸,到底深呼吸怎么做呢,好,吸气,胸腔整个扩张,呼吸,啊,让嘴巴自然放出来,鼻息嘴呼,鼻息嘴呼,好,记住,鼻息嘴呼的重点不在鼻子和嘴巴,而是在喉咙,好,把嘴巴吸出来,好,把嘴巴吸出来,好,把嘴巴吸出来,好,把嘴巴吸出来,好,把嘴巴吸出来,好,把嘴巴吸出来,好,把嘴巴吸出来,好,把嘴巴吸出来,好,把嘴巴吸出来,",00:26:23.500,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12768,常见问题/异议处理素材,L0514,qa,"呼吸,吸气,吐 pra 啊,吸气,吐 pra 啊,吐 pra 啊,吸气,吐 pra 啊,最后一次,吸气,吐 pra 啊,OK,最重要是去感受,当你在呼吸的时候,身体只要它动起来,你不管它哪里动,哎呀,不要想到,哎,我好像这里没动,那里没动,好像怎么样?呀,你只要能动起来就已经很好了,哈,好,只要能动起来就已经很好了,",00:29:51.750,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12769,常见问题/异议处理素材,L0514,qa,是不是找火了,00:33:47.420,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12770,常见问题/异议处理素材,L0514,qa,裡面是不是在持續的收縮,00:38:19.880,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12771,常见问题/异议处理素材,L0514,qa,是不是這裡就收得很緊了,01:04:38.480,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12772,常见问题/异议处理素材,L0514,qa,是不是手上,01:27:22.110,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12773,常见问题/异议处理素材,L0514,qa,是不是大腦就會有個下個指令,01:27:23.910,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12774,常见问题/异议处理素材,L0514,qa,你能不能練得起來,01:29:27.430,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12775,常见问题/异议处理素材,L0514,qa,如何通過外力搜索去擠壓,01:33:59.620,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12776,常见问题/异议处理素材,L0514,qa,是不是要把這個東西,01:34:34.180,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12777,常见问题/异议处理素材,L0514,qa,但是我的乳房是不是也不掉,01:41:26.920,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12778,常见问题/异议处理素材,L0514,qa,是不是這個整個,01:41:29.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12779,常见问题/异议处理素材,L0515,qa,那我们鼻子怎么吸气,00:08:17.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12780,常见问题/异议处理素材,L0515,qa,我们音道就怎么吸气,00:08:19.440,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12781,常见问题/异议处理素材,L0515,qa,还有的姐妹们很容易出现的问题呢,00:12:17.660,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12782,常见问题/异议处理素材,L0515,qa,"怎么样,现在感觉还好吗",00:19:58.990,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12783,常见问题/异议处理素材,L0515,qa,是不是感觉我们全身都开始发热了,00:20:00.990,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12784,常见问题/异议处理素材,L0516,qa,哇哦 是不是聽到這個名字都已經開始在幻想佛像連篇呢,00:00:09.120,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12785,常见问题/异议处理素材,L0516,qa,但是我們要如何做呢,00:00:22.320,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12786,常见问题/异议处理素材,L0516,qa,所以我們能不能感受到Happy,00:02:09.520,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12787,常见问题/异议处理素材,L0516,qa,我們能不能夠更好的勃起更好的喚醒,00:02:36.120,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12788,常见问题/异议处理素材,L0516,qa,能不能更好的去控制我們的小便,00:02:54.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12789,常见问题/异议处理素材,L0516,qa,以及我們學會如何用我們的生層潛層,00:04:33.720,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12790,常见问题/异议处理素材,L0517,qa,怎么说呢,00:28:53.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12791,常见问题/异议处理素材,L0517,qa,为什么爱情变成一种手锥,00:31:08.490,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12792,常见问题/异议处理素材,L0517,qa,为什么爱情变成一种手锥,00:32:18.430,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12793,常见问题/异议处理素材,L0517,qa,每一个人如何是说,00:36:26.750,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12794,常见问题/异议处理素材,L0517,qa,爱一个人如何是说,00:38:10.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12795,常见问题/异议处理素材,L0517,qa,唱了一首不怎么地的音乐,00:40:33.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12796,常见问题/异议处理素材,L0517,qa,对 怎么可以,00:41:01.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12797,常见问题/异议处理素材,L0517,qa,没有男神女神怎么存在呢,00:41:03.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12798,常见问题/异议处理素材,L0517,qa,没有男人一个人怎么玩,00:41:09.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12799,常见问题/异议处理素材,L0517,qa,大家今天是如何度过,00:41:22.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12800,常见问题/异议处理素材,L0517,qa,咱能不能有点钱掉,00:41:59.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12801,常见问题/异议处理素材,L0517,qa,能不能有点钱揍,00:42:01.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12802,常见问题/异议处理素材,L0517,qa,买东西咱也得有点钱揍是不是,00:42:03.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12803,常见问题/异议处理素材,L0517,qa,所以怎么样才能让我们,00:43:47.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12804,常见问题/异议处理素材,L0517,qa,知道为什么那个时候,00:44:36.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12805,常见问题/异议处理素材,L0517,qa,是不是非常的自信,00:47:26.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12806,常见问题/异议处理素材,L0517,qa,我们女人是不是就没有办法,00:48:05.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12807,常见问题/异议处理素材,L0517,qa,真的是不是那么的容易,00:52:04.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12808,常见问题/异议处理素材,L0517,qa,生孩子是不是,00:54:24.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12809,常见问题/异议处理素材,L0517,qa,怎么拥有,00:56:00.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12810,常见问题/异议处理素材,L0517,qa,参之为什么女神,00:57:12.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12811,常见问题/异议处理素材,L0517,qa,想要成为什么样的角色呢,00:57:47.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12812,常见问题/异议处理素材,L0517,qa,怎么才能够,00:57:52.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12813,常见问题/异议处理素材,L0517,qa,怎么才能够,00:57:55.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12814,常见问题/异议处理素材,L0517,qa,怎么才能让心爱的人,00:57:57.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12815,常见问题/异议处理素材,L0517,qa,有问题,00:58:08.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12816,常见问题/异议处理素材,L0517,qa,我们可以往怎么样的一个方向,00:58:20.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12817,常见问题/异议处理素材,L0517,qa,分享如何,00:58:25.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12818,常见问题/异议处理素材,L0517,qa,要如何成为一个,01:00:29.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12819,常见问题/异议处理素材,L0517,qa,我们如何从一个女性,01:00:47.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12820,常见问题/异议处理素材,L0517,qa,我们应该怎么做,01:03:30.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12821,常见问题/异议处理素材,L0517,qa,要如何才能受益呢,01:03:55.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12822,常见问题/异议处理素材,L0517,qa,是不是给大家分享了,01:05:41.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12823,常见问题/异议处理素材,L0517,qa,怎么让一个女人香香的,01:05:42.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12824,常见问题/异议处理素材,L0517,qa,怎么让我们女性,01:05:45.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12825,常见问题/异议处理素材,L0517,qa,是不是发现,01:06:26.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12826,常见问题/异议处理素材,L0517,qa,是不是很好闻,01:07:06.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12827,常见问题/异议处理素材,L0517,qa,有很大的问题就不讲,01:07:45.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12828,常见问题/异议处理素材,L0517,qa,我们要怎么去用它,01:08:08.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12829,常见问题/异议处理素材,L0517,qa,那怎么办呢,01:08:41.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12830,常见问题/异议处理素材,L0517,qa,喝下去就没有问题,01:12:36.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12831,常见问题/异议处理素材,L0517,qa,只要你不喝就没问题,01:13:16.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12832,常见问题/异议处理素材,L0517,qa,有一点点吃没问题,01:13:30.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12833,常见问题/异议处理素材,L0517,qa,能不能消炎,01:14:48.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12834,常见问题/异议处理素材,L0517,qa,能不能杀军,01:14:50.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12835,常见问题/异议处理素材,L0517,qa,是不是活塞运动,01:16:15.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12836,常见问题/异议处理素材,L0517,qa,没有这些问题的时候,01:19:27.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12837,常见问题/异议处理素材,L0517,qa,怎么办,01:20:19.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12838,常见问题/异议处理素材,L0517,qa,是不是瞬间觉得,01:20:53.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12839,常见问题/异议处理素材,L0517,qa,大家的这些问题,01:21:47.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12840,常见问题/异议处理素材,L0517,qa,具体的怎么用的,01:24:20.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12841,常见问题/异议处理素材,L0517,qa,你怎么用都好不了,01:25:18.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12842,常见问题/异议处理素材,L0517,qa,它不会出问题,01:25:31.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12843,常见问题/异议处理素材,L0517,qa,为什么我有煤军,01:26:17.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12844,常见问题/异议处理素材,L0517,qa,我们润是不是还没有讲,01:26:44.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12845,常见问题/异议处理素材,L0517,qa,怎么才能让我们润起来,01:26:46.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12846,常见问题/异议处理素材,L0517,qa,基本上就没有问题了,01:27:06.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12847,常见问题/异议处理素材,L0517,qa,就没有问题了,01:27:07.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12848,常见问题/异议处理素材,L0517,qa,怎么样子玩男人,01:27:44.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12849,常见问题/异议处理素材,L0517,qa,这个润滑剂怎么用呢,01:29:33.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12850,常见问题/异议处理素材,L0517,qa,为什么我们很多女生,01:29:42.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12851,常见问题/异议处理素材,L0517,qa,为什么我们一定要潜戏,01:30:12.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12852,常见问题/异议处理素材,L0517,qa,是不是很嫩很嫩,01:30:56.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12853,常见问题/异议处理素材,L0517,qa,是不是很难,01:31:33.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12854,常见问题/异议处理素材,L0517,qa,是不是很难,01:31:34.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12855,常见问题/异议处理素材,L0517,qa,是不是,01:31:40.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12856,常见问题/异议处理素材,L0517,qa,是不是,01:32:31.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12857,常见问题/异议处理素材,L0517,qa,是不是我瞬间就进去了,01:32:32.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12858,常见问题/异议处理素材,L0517,qa,是不是感觉很丝滑,01:32:35.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
