lesson_id,source_path,file_name,extension,file_type,duration,duration_seconds,size_bytes,size_mb,last_write_time,has_transcript,transcript_source,process_status,notes,audio_codec,video_codec,width,height
L1343,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0730午课-往期课程复习2024-07-30160821.mp4,0730午课-往期课程复习2024-07-30160821.mp4,.mp4,video,01:09:33.808,4173.808,1295266736,1235.26,2025-11-28 16:48:07,false,,pending_asr,,aac,h264,1080,1920
L1344,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0805早课-八爪鱼步步高-安妮老师2024-08-05074138.mp4,0805早课-八爪鱼步步高-安妮老师2024-08-05074138.mp4,.mp4,video,01:10:37.567,4237.567,1360323035,1297.31,2025-11-28 17:50:06,false,,pending_asr,,aac,h264,1080,1920
L1345,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0805晚课-八爪鱼步步高-沐洋老师2024-08-05213300.mp4,0805晚课-八爪鱼步步高-沐洋老师2024-08-05213300.mp4,.mp4,video,01:33:25.883,5605.883,1221074792,1164.51,2025-11-28 16:46:07,false,,pending_asr,,aac,h264,1080,1920
L1346,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0806早课-八爪鱼步步高-安妮老师2024-08-06073958.mp4,0806早课-八爪鱼步步高-安妮老师2024-08-06073958.mp4,.mp4,video,01:06:02.518,3962.518,1272208508,1213.27,2025-11-28 16:37:57,false,,pending_asr,,aac,h264,1080,1920
L1347,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0806晚课-八爪鱼步步高-沐洋老师2024-08-06220507.mp4,0806晚课-八爪鱼步步高-沐洋老师2024-08-06220507.mp4,.mp4,video,02:04:01.252,7441.252,1271557672,1212.65,2025-11-28 16:30:05,false,,pending_asr,,aac,h264,1080,1920
L1348,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0807早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-08-07075113.mp4,0807早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-08-07075113.mp4,.mp4,video,01:19:54.526,4794.526,1499143339,1429.69,2025-11-28 18:33:03,false,,pending_asr,,aac,h264,1080,1920
L1349,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0807晚课-《蝴蝶飞》、《敦煌式》、《膨出脱垂强化训练》-沐洋老师2024-08-07213418.mp4,0807晚课-《蝴蝶飞》、《敦煌式》、《膨出脱垂强化训练》-沐洋老师2024-08-07213418.mp4,.mp4,video,01:34:53.603,5693.603,1816034223,1731.91,2025-11-28 17:04:12,false,,pending_asr,,aac,h264,1080,1920
L1350,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0808早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-08-08074025.mp4,0808早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-08-08074025.mp4,.mp4,video,01:08:53.734,4133.734,1160871194,1107.09,2025-11-28 17:49:33,false,,pending_asr,,aac,h264,1080,1920
L1351,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0808晚课-性感回春功-沐洋老师2024-08-08211555(2).mp4,0808晚课-性感回春功-沐洋老师2024-08-08211555(2).mp4,.mp4,video,01:16:06.837,4566.837,1413901271,1348.4,2025-11-28 18:16:02,false,,pending_asr,,aac,h264,1080,1920
L1352,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0809早课-性感回春功-安妮老师2024-08-09080314(2).mp4,0809早课-性感回春功-安妮老师2024-08-09080314(2).mp4,.mp4,video,01:31:27.038,5487.038,1215257843,1158.96,2025-11-28 18:40:50,false,,pending_asr,,aac,h264,1080,1920
L1353,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0810早课-筋膜松解术-澜心老师2024-08-10075701.mp4,0810早课-筋膜松解术-澜心老师2024-08-10075701.mp4,.mp4,video,01:25:42.340,5142.34,1121033727,1069.1,2025-11-28 18:38:49,false,,pending_asr,,aac,h264,1080,1920
L1354,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0811早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-08-11085200.mp4,0811早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-08-11085200.mp4,.mp4,video,02:21:26.181,8486.181,1850547769,1764.82,2025-11-28 18:16:57,false,,pending_asr,,aac,h264,1080,1920
L1355,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0811晚课-《中脉提升》、《盆腔吐纳》、《乾坤摆动》-沐洋老师2024-08-11215134.mp4,0811晚课-《中脉提升》、《盆腔吐纳》、《乾坤摆动》-沐洋老师2024-08-11215134.mp4,.mp4,video,01:50:33.893,6633.893,1583876115,1510.5,2025-11-28 17:54:12,false,,pending_asr,,aac,h264,1080,1920
L1356,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0812早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-08-12082507.mp4,0812早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-08-12082507.mp4,.mp4,video,01:54:29.985,6869.985,1671964749,1594.51,2025-11-28 15:15:12,false,,pending_asr,,aac,h264,1080,1920
L1357,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0812晚课-伴侣身体开发-安妮老师2024-08-12222402.mp4,0812晚课-伴侣身体开发-安妮老师2024-08-12222402.mp4,.mp4,video,02:21:56.266,8516.266,2360553135,2251.2,2025-11-28 14:02:52,false,,pending_asr,,aac,h264,1080,1920
L1358,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0813早课-小周天阴道螺旋术-澜心老师2024-08-13084533.mp4,0813早课-小周天阴道螺旋术-澜心老师2024-08-13084533.mp4,.mp4,video,02:15:25.684,8125.684,2440733052,2327.66,2025-11-28 16:02:21,false,,pending_asr,,aac,h264,1080,1920
L1359,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0813晚课-《小周天》、《阴道螺旋术》-沐洋老师2024-08-13214455.mp4,0813晚课-《小周天》、《阴道螺旋术》-沐洋老师2024-08-13214455.mp4,.mp4,video,01:44:20.821,6260.821,1648772951,1572.39,2025-11-28 15:08:15,false,,pending_asr,,aac,h264,1080,1920
L1360,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0814早课-小周天阴道螺旋术-慧宁老师2024-08-14081823.mp4,0814早课-小周天阴道螺旋术-慧宁老师2024-08-14081823.mp4,.mp4,video,01:46:51.046,6411.046,1826396930,1741.79,2025-11-28 14:52:24,false,,pending_asr,,aac,h264,1080,1920
L1361,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0815《教你打造少女体态》-慧宁老师2024-08-15213346.mp4,0815《教你打造少女体态》-慧宁老师2024-08-15213346.mp4,.mp4,video,01:30:19.217,5419.217,853080391,813.56,2025-11-28 14:57:32,false,,pending_asr,,aac,h264,1920,1080
L1362,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0815早课-花式垂吊-澜心老师2024-08-15083127.mp4,0815早课-花式垂吊-澜心老师2024-08-15083127.mp4,.mp4,video,02:00:22.675,7222.675,2083442557,1986.93,2025-11-28 15:40:29,false,,pending_asr,,aac,h264,1080,1920
L1363,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0816早课-花式垂吊-澜心老师2024-08-16080449.mp4,0816早课-花式垂吊-澜心老师2024-08-16080449.mp4,.mp4,video,01:34:06.855,5646.855,1379240542,1315.35,2025-11-28 14:34:27,false,,pending_asr,,aac,h264,1080,1920
L1364,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0817成为自信且完整的你-昀燕老师2024-08-17214243.mp4,0817成为自信且完整的你-昀燕老师2024-08-17214243.mp4,.mp4,video,01:42:35.703,6155.703,527940833,503.48,2025-11-28 15:06:53,false,,pending_asr,,aac,h264,1920,1080
L1365,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0817早课-美胸训练1-澜心老师2024-08-17075102.mp4,0817早课-美胸训练1-澜心老师2024-08-17075102.mp4,.mp4,video,01:21:02.849,4862.849,1032421533,984.59,2025-11-28 15:21:13,false,,pending_asr,,aac,h264,1080,1920
L1366,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0819《阴你而美-私密养护》-安妮老师2024-08-19222814.mp4,0819《阴你而美-私密养护》-安妮老师2024-08-19222814.mp4,.mp4,video,02:26:14.124,8774.124,2271832285,2166.59,2025-11-28 15:52:06,false,,pending_asr,,aac,h264,1080,1920
L1367,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0822晚课-私密抗衰和损伤修复-昀燕老师2024-08-22220249.mp4,0822晚课-私密抗衰和损伤修复-昀燕老师2024-08-22220249.mp4,.mp4,video,02:03:11.979,7391.979,1048414120,999.85,2025-11-28 14:33:48,false,,pending_asr,,aac,h264,1920,1080
L1368,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0902早荷花摇摆-安妮老师2024-09-02074544.mp4,0902早荷花摇摆-安妮老师2024-09-02074544.mp4,.mp4,video,01:12:44.899,4364.899,1293722629,1233.79,2025-11-28 14:17:05,false,,pending_asr,,aac,h264,1080,1920
L1369,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0902晚荷花摇摆-沐洋老师2024-09-02220209.mp4,0902晚荷花摇摆-沐洋老师2024-09-02220209.mp4,.mp4,video,02:00:43.230,7243.23,1228398412,1171.49,2025-11-28 14:51:28,false,,pending_asr,,aac,h264,1080,1920
L1370,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0903《教你打造少女体态》-慧宁老师2024-09-03211040.mp4,0903《教你打造少女体态》-慧宁老师2024-09-03211040.mp4,.mp4,video,01:09:36.650,4176.65,2471115347,2356.64,2025-11-28 14:09:10,false,,pending_asr,,aac,h264,1920,1080
L1371,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0903早蝴蝶开合-安妮老师2024-09-03074259.mp4,0903早蝴蝶开合-安妮老师2024-09-03074259.mp4,.mp4,video,01:11:35.044,4295.044,1348422616,1285.96,2025-11-28 15:50:55,false,,pending_asr,,aac,h264,1080,1920
L1372,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0904早性感猫式-安妮老师2024-09-04074712.mp4,0904早性感猫式-安妮老师2024-09-04074712.mp4,.mp4,video,01:15:17.861,4517.861,1409351865,1344.06,2025-11-28 16:00:48,false,,pending_asr,,aac,h264,1080,1920
L1373,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0904晚性感猫式-沐洋老师2024-09-04214718.mp4,0904晚性感猫式-沐洋老师2024-09-04214718.mp4,.mp4,video,01:47:54.594,6474.594,1296184956,1236.14,2025-11-28 14:39:33,false,,pending_asr,,aac,h264,1080,1920
L1374,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0905成为自信且完整的你-昀燕老师2024-09-05215314.mp4,0905成为自信且完整的你-昀燕老师2024-09-05215314.mp4,.mp4,video,01:53:41.790,6821.79,593235774,565.75,2025-11-28 14:03:27,false,,pending_asr,,aac,h264,1920,1080
L1375,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0905早三维呼吸-安妮老师2024-09-05073804.mp4,0905早三维呼吸-安妮老师2024-09-05073804.mp4,.mp4,video,01:06:01.615,3961.615,1264284578,1205.72,2025-11-28 15:50:16,false,,pending_asr,,aac,h264,1080,1920
L1376,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0906早蝴蝶飞-安妮老师2024-09-06073720.mp4,0906早蝴蝶飞-安妮老师2024-09-06073720.mp4,.mp4,video,01:05:48.232,3948.232,1253436371,1195.37,2025-11-28 14:09:44,false,,pending_asr,,aac,h264,1080,1920
L1377,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0906晚蝴蝶飞-安妮老师2024-09-06213003.mp4,0906晚蝴蝶飞-安妮老师2024-09-06213003.mp4,.mp4,video,01:28:29.113,5309.113,1478612401,1410.11,2025-11-28 14:56:44,false,,pending_asr,,aac,h264,1080,1920
L1378,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0907《阴你而美-私密养护》-澜心老师2024-09-07224318.mp4,0907《阴你而美-私密养护》-澜心老师2024-09-07224318.mp4,.mp4,video,02:44:51.584,9891.584,3377842605,3221.36,2025-11-28 16:29:22,false,,pending_asr,,aac,h264,1080,1920
L1379,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0907《阴你而美-私密养护》-澜心老师(2)-2024-09-18182729.mp4,0907《阴你而美-私密养护》-澜心老师(2)-2024-09-18182729.mp4,.mp4,video,00:00:01.350,1.35,99612,0.09,2025-11-28 15:40:30,false,,pending_asr,,aac,h264,1920,1080
L1380,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0907早莲花冥想-澜心老师2024-09-07075113.mp4,0907早莲花冥想-澜心老师2024-09-07075113.mp4,.mp4,video,01:21:00.158,4860.158,1550594108,1478.76,2025-11-28 15:41:06,false,,pending_asr,,aac,h264,1080,1920
L1381,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0908早综合训练-澜心老师2024-09-08083609.mp4,0908早综合训练-澜心老师2024-09-08083609.mp4,.mp4,video,02:05:54.355,7554.355,2348562069,2239.76,2025-11-28 15:30:54,false,,pending_asr,,aac,h264,1080,1920
L1382,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0912早课-八爪鱼步步高-安妮老师2024-09-12074752.mp4,0912早课-八爪鱼步步高-安妮老师2024-09-12074752.mp4,.mp4,video,01:16:59.816,4619.816,1455187849,1387.78,2025-11-28 14:11:39,false,,pending_asr,,aac,h264,1080,1920
L1383,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0912晚课-八爪鱼步步高-沐洋老师2024-09-12213625.mp4,0912晚课-八爪鱼步步高-沐洋老师2024-09-12213625.mp4,.mp4,video,01:39:32.842,5972.842,1300670267,1240.42,2025-11-28 15:25:35,false,,pending_asr,,aac,h264,1080,1920
L1384,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0913伴侣身体开发2024-09-13213009.mp4,0913伴侣身体开发2024-09-13213009.mp4,.mp4,video,01:28:11.523,5291.523,1693421046,1614.97,2025-11-28 13:48:00,false,,pending_asr,,aac,h264,1080,1920
L1385,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0913早课-八爪鱼步步高-安妮老师2024-09-13074129.mp4,0913早课-八爪鱼步步高-安妮老师2024-09-13074129.mp4,.mp4,video,01:10:36.066,4236.066,1354152159,1291.42,2025-11-28 15:23:01,false,,pending_asr,,aac,h264,1080,1920
L1386,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0914早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-09-14074532.mp4,0914早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-09-14074532.mp4,.mp4,video,01:15:26.304,4526.304,1357632899,1294.74,2025-11-28 15:00:17,false,,pending_asr,,aac,h264,1080,1920
L1387,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0915早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-09-15075510.mp4,0915早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-09-15075510.mp4,.mp4,video,01:24:22.464,5062.464,1431811329,1365.48,2025-11-28 15:16:05,false,,pending_asr,,aac,h264,1080,1920
L1388,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0916早课-性感回春功-安妮老师2024-09-16075658(2).mp4,0916早课-性感回春功-安妮老师2024-09-16075658(2).mp4,.mp4,video,01:26:36.628,5196.628,1361387661,1298.32,2025-11-28 13:58:26,false,,pending_asr,,aac,h264,1080,1920
L1389,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0917早课-筋膜松解术-慧宁老师2024-09-17063208.mp4,0917早课-筋膜松解术-慧宁老师2024-09-17063208.mp4,.mp4,video,00:00:36.497,36.497,10820641,10.32,2025-11-28 14:17:34,false,,pending_asr,,aac,h264,1080,1920
L1390,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0917早课-筋膜松解术-慧宁老师(2)-2024-09-17073430.mp4,0917早课-筋膜松解术-慧宁老师(2)-2024-09-17073430.mp4,.mp4,video,00:58:16.422,3496.422,1005396708,958.82,2025-11-28 14:40:58,false,,pending_asr,,aac,h264,1080,1920
L1391,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0918如何居家做盆底筋膜松解2024-09-18215937.mp4,0918如何居家做盆底筋膜松解2024-09-18215937.mp4,.mp4,video,01:59:33.183,7173.183,1461211360,1393.52,2025-11-28 15:45:23,false,,pending_asr,,aac,h264,1920,1080
L1392,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0918早课-中脉提升盆腔吐纳乾坤摆动-慧宁老师2024-09-18073538.mp4,0918早课-中脉提升盆腔吐纳乾坤摆动-慧宁老师2024-09-18073538.mp4,.mp4,video,01:05:40.862,3940.862,850156926,810.77,2025-11-28 15:02:23,false,,pending_asr,,aac,h264,1080,1920
L1393,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0919早课-中脉提升盆腔吐纳乾坤摆动-慧宁老师2024-09-19073705.mp4,0919早课-中脉提升盆腔吐纳乾坤摆动-慧宁老师2024-09-19073705.mp4,.mp4,video,01:06:49.100,4009.1,873284063,832.83,2025-11-28 15:41:30,false,,pending_asr,,aac,h264,1080,1920
L1394,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0920早课-小周天阴道螺旋术-慧宁老师2024-09-20075042.mp4,0920早课-小周天阴道螺旋术-慧宁老师2024-09-20075042.mp4,.mp4,video,01:20:26.264,4826.264,1429186892,1362.98,2025-11-28 14:20:52,false,,pending_asr,,aac,h264,1080,1920
L1395,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0920晚课-小周天阴道螺旋术-慧宁老师2024-09-20212659.mp4,0920晚课-小周天阴道螺旋术-慧宁老师2024-09-20212659.mp4,.mp4,video,01:26:20.827,5180.827,1484001116,1415.25,2025-11-28 15:52:41,false,,pending_asr,,aac,h264,1080,1920
L1396,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0921早课-小周天阴道螺旋术-慧宁老师2024-09-21075056.mp4,0921早课-小周天阴道螺旋术-慧宁老师2024-09-21075056.mp4,.mp4,video,01:20:18.662,4818.662,1348597452,1286.12,2025-11-28 15:32:34,false,,pending_asr,,aac,h264,1080,1920
L1397,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0921晚课-小周天阴道螺旋术-慧宁老师2024-09-21211936.mp4,0921晚课-小周天阴道螺旋术-慧宁老师2024-09-21211936.mp4,.mp4,video,01:19:42.917,4782.917,1432031435,1365.69,2025-11-28 14:26:01,false,,pending_asr,,aac,h264,1080,1920
L1398,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0922早课-花式垂吊-慧宁老师2024-09-22073253.mp4,0922早课-花式垂吊-慧宁老师2024-09-22073253.mp4,.mp4,video,01:02:36.320,3756.32,1017283201,970.16,2025-11-28 13:54:29,false,,pending_asr,,aac,h264,1080,1920
L1399,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0922晚课-花式垂吊2024-09-22211509.mp4,0922晚课-花式垂吊2024-09-22211509.mp4,.mp4,video,01:13:11.065,4391.065,1138822354,1086.07,2025-11-28 15:58:56,false,,pending_asr,,aac,h264,1080,1920
L1400,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0923早课-花式垂吊-慧宁老师2024-09-23073750.mp4,0923早课-花式垂吊-慧宁老师2024-09-23073750.mp4,.mp4,video,01:07:48.157,4068.157,1112193914,1060.67,2025-11-28 14:01:43,false,,pending_asr,,aac,h264,1080,1920
L1401,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0923解锁高潮奥秘-提升性感受2024-09-23214031.mp4,0923解锁高潮奥秘-提升性感受2024-09-23214031.mp4,.mp4,video,01:40:10.343,6010.343,698104054,665.76,2025-11-28 16:02:53,false,,pending_asr,,aac,h264,1920,1080
L1402,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0924《教你打造少女体态》-慧宁老师2024-09-24212449.mp4,0924《教你打造少女体态》-慧宁老师2024-09-24212449.mp4,.mp4,video,01:24:20.311,5060.311,502014061,478.76,2025-11-28 14:17:33,false,,pending_asr,,aac,h264,1920,1080
L1403,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0924私密抗衰与损失修复2024-09-24220109.mp4,0924私密抗衰与损失修复2024-09-24220109.mp4,.mp4,video,02:01:31.550,7291.55,612312750,583.95,2025-11-28 13:57:01,false,,pending_asr,,aac,h264,1920,1080
L1404,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0926成为自信且完整的你-安妮老师2024-09-26221140.mp4,0926成为自信且完整的你-安妮老师2024-09-26221140.mp4,.mp4,video,02:11:37.514,7897.514,1062102038,1012.9,2025-11-28 14:20:18,false,,pending_asr,,aac,h264,1920,1080
L1405,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0928《阴你而美-私密养护》-澜心老师2024-09-28224747.mp4,0928《阴你而美-私密养护》-澜心老师2024-09-28224747.mp4,.mp4,video,02:41:07.242,9667.242,3782639780,3607.41,2025-11-28 14:46:51,false,,pending_asr,,aac,h264,1080,1920
L1406,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1011早荷花摇摆-澜心老师2024-10-11083345.mp4,1011早荷花摇摆-澜心老师2024-10-11083345.mp4,.mp4,video,01:29:26.639,5366.639,1622324540,1547.17,2025-11-28 14:36:55,false,,pending_asr,,aac,h264,1080,1920
L1407,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1011晚荷花摇摆-安妮老师2024-10-11212141.mp4,1011晚荷花摇摆-安妮老师2024-10-11212141.mp4,.mp4,video,01:20:38.132,4838.132,1532174968,1461.2,2025-11-28 11:47:59,false,,pending_asr,,aac,h264,1080,1920
L1408,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1012早蝴蝶开合-澜心老师2024-10-12083528.mp4,1012早蝴蝶开合-澜心老师2024-10-12083528.mp4,.mp4,video,01:35:05.187,5705.187,1723064991,1643.24,2025-11-28 13:32:26,false,,pending_asr,,aac,h264,1080,1920
L1409,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1012晚蝴蝶开合-安妮老师2024-10-12214637.mp4,1012晚蝴蝶开合-安妮老师2024-10-12214637.mp4,.mp4,video,01:46:08.186,6368.186,1890322779,1802.75,2025-11-28 10:33:05,false,,pending_asr,,aac,h264,1080,1920
L1410,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1013早性感猫式-澜心老师2024-10-13090320.mp4,1013早性感猫式-澜心老师2024-10-13090320.mp4,.mp4,video,02:03:00.788,7380.788,2274111441,2168.76,2025-11-28 11:07:41,false,,pending_asr,,aac,h264,1080,1920
L1411,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1013晚性感猫式-安妮老师2024-10-13220639.mp4,1013晚性感猫式-安妮老师2024-10-13220639.mp4,.mp4,video,02:05:24.710,7524.71,1931498334,1842.02,2025-11-28 10:54:16,false,,pending_asr,,aac,h264,1080,1920
L1412,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1014早三维呼吸-澜心老师2024-10-14084552.mp4,1014早三维呼吸-澜心老师2024-10-14084552.mp4,.mp4,video,01:45:05.261,6305.261,1960570887,1869.75,2025-11-28 10:32:18,false,,pending_asr,,aac,h264,1080,1920
L1413,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1014晚《教你打造少女体态》-慧宁老师2024-10-14214521.mp4,1014晚《教你打造少女体态》-慧宁老师2024-10-14214521.mp4,.mp4,video,01:44:30.465,6270.465,921269105,878.59,2025-11-28 11:25:34,false,,pending_asr,,aac,h264,1920,1080
L1414,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1015早蝴蝶飞-澜心老师2024-10-15091518.mp4,1015早蝴蝶飞-澜心老师2024-10-15091518.mp4,.mp4,video,02:16:17.431,8177.431,2620013617,2498.64,2025-11-28 11:22:12,false,,pending_asr,,aac,h264,1080,1920
L1415,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1015晚蝴蝶飞-安妮老师2024-10-15212903.mp4,1015晚蝴蝶飞-安妮老师2024-10-15212903.mp4,.mp4,video,01:28:48.226,5328.226,1700984190,1622.18,2025-11-28 12:10:55,false,,pending_asr,,aac,h264,1080,1920
L1416,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1016早莲花冥想-澜心老师2024-10-16092652.mp4,1016早莲花冥想-澜心老师2024-10-16092652.mp4,.mp4,video,02:28:31.506,8911.506,2608249647,2487.42,2025-11-28 13:24:31,false,,pending_asr,,aac,h264,1080,1920
L1417,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1017早综合训练-澜心老师2024-10-17094450.mp4,1017早综合训练-澜心老师2024-10-17094450.mp4,.mp4,video,02:43:15.105,9795.105,2867175307,2734.35,2025-11-28 13:20:22,false,,pending_asr,,aac,h264,1080,1920
L1418,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1022早课-八爪鱼步步高-澜心老师2024-10-22092538.mp4,1022早课-八爪鱼步步高-澜心老师2024-10-22092538.mp4,.mp4,video,02:24:12.376,8652.376,2775611701,2647.03,2025-11-28 10:38:01,false,,pending_asr,,aac,h264,1080,1920
L1419,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1023早课-八爪鱼步步高-澜心老师2024-10-22070213.mp4,1023早课-八爪鱼步步高-澜心老师2024-10-22070213.mp4,.mp4,video,00:02:13.886,133.886,33735943,32.17,2025-11-28 13:28:02,false,,pending_asr,,aac,h264,1080,1920
L1420,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1023早课-八爪鱼步步高-澜心老师(2)-2024-10-23091632.mp4,1023早课-八爪鱼步步高-澜心老师(2)-2024-10-23091632.mp4,.mp4,video,02:17:14.336,8234.336,2643106489,2520.66,2025-11-28 12:27:14,false,,pending_asr,,aac,h264,1080,1920
L1421,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1023晚课-八爪鱼步步高-沐洋老师2024-10-23221253.mp4,1023晚课-八爪鱼步步高-沐洋老师2024-10-23221253.mp4,.mp4,video,02:12:27.687,7947.687,1375997408,1312.25,2025-11-28 12:11:42,false,,pending_asr,,aac,h264,1080,1920
L1422,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1024早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-24092827.mp4,1024早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-24092827.mp4,.mp4,video,02:28:34.615,8914.615,2806102627,2676.11,2025-11-28 12:31:40,false,,pending_asr,,aac,h264,1080,1920
L1423,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1025早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-25092829.mp4,1025早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-25092829.mp4,.mp4,video,02:28:48.905,8928.905,2664358127,2540.93,2025-11-28 13:00:24,false,,pending_asr,,aac,h264,1080,1920
