session_id,semantic_event_id,start_ms,end_ms,duration_ms,event_type,live_stage,utterance_function,source_audio_segment_ids,source_visual_window_ids,source_comment_ids,trigger_source,text_summary_clean,semantic_confidence,course_alignment_status,reply_relation_status,action_observation_status,prosody_status,completion_status
latest_live_08,latest_live_08-SEM0128-000003037040,3037040,3058280,21240,sales_trust_node,sales_or_conversion,offer_or_conversion_candidate,latest_live_08-A000594;latest_live_08-A000595;latest_live_08-A000596;latest_live_08-A000597,,,asr_host_speech,最重要是什么？ 最重要是你受益了，你改变了，你成长了，你幸福了，这才是我真正想要看到的。 啊，所以说来，想跟老师学习的姐妹们，1号链接拍了过后啊，收到我们的这个学习卡，然后呢你们就可以找到我，然后就可以来跟着老师打卡，跟着老师一起学习了哈。 ok，好，所以你看上面这些都是我们，这是线下课的场景。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0129-000003058520,3058520,3083800,25280,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000598;latest_live_08-A000599;latest_live_08-A000600;latest_live_08-A000601;latest_live_08-A000602,,,asr_host_speech,当然线下课是针对我们高阶的会员，想要跟老师学这个悬吊的。 想学悬吊的，想学360度螺螺旋转圈的，想学吸力、握力、弹力360度包裹的。 然后呢，我们就需要进行更细致化的指导。 但是刚开始零基础，你们还学不到这里，你们刚开始能把盆底肌练好就已经不错了。 能够把盆底肌松弛，对吧？,0.927,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0130-000003084040,3084040,3111760,27720,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000603;latest_live_08-A000604;latest_live_08-A000605;latest_live_08-A000606,,,asr_host_speech,好多人什么漏呀、咳嗽不敢咳呀、不敢跑啊、不敢跳呀、下坠感的大肚子呀，咱们先把这一些基础的。 生了孩子过后的这些问题，我们先把盆底肌先把它搞好。 然后等到以后大家真的想要去解锁我们的幸福力、愉悦力的时候，你们就可以来学习我们真正的内部的训练——女人的功夫。 这个就不是练盆底肌，不，或者说它不仅仅是练盆底肌，它练的是什么？,0.897,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0131-000003111840,3111840,3131770,19930,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000607;latest_live_08-A000608;latest_live_08-A000609;latest_live_08-A000610;latest_live_08-A000611,,,asr_host_speech,练的是你的中后端的通道力量。 因为我们女性其实盆底肌它是一个平面的，对不对？ 但是，其实我们骨盆里面是不是还有一个通道的？ 这个通道其实它是个喇叭状的。 盆底肌呢，是在喇叭口的位置；但是真正的影响我们女性的，其实是中后端。,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0132-000003132090,3132090,3157590,25500,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000612;latest_live_08-A000613;latest_live_08-A000614;latest_live_08-A000615,,,asr_host_speech,尤其生过孩子，其实有些生过孩子，外面看不出来，可是里面发生了很大的变化。 但是里面的练习呢，我们就没有办法在这里给大家去讲了啊，因为这个就比较特殊，它是一种呃训练方法。 但是我只能告诉你说啊，我们线下三天，或者是线上21天，你可以任选，来线下或者线上都可以做到像老师这样。 很轻轻松松的，用你的盆底肌把这个球吊起来！,0.921,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0133-000003157910,3157910,3161390,3480,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_08-A000616,,,asr_host_speech,不仅可以吊起来，还可以让它360度的螺旋旋转。,0.919,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0134-000003192920,3192920,3210000,17080,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000618;latest_live_08-A000619;latest_live_08-A000620;latest_live_08-A000621,,,asr_host_speech,所以就是就是真实很重要，因为我觉得在现在的互联网，假的太多了，ai 太多了，对不对？ 随便 ai 生成个短视频，随便 p 点图，天呐！ 你说你都不知道这个世界什么是真的，什么是假的。 但是我只能说我的所有东西都是真的，因为我们案例太多了，学员太多了。,0.895,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0135-000003210450,3210450,3250850,40400,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000622;latest_live_08-A000623;latest_live_08-A000624;latest_live_08-A000625;latest_live_08-A000626;latest_live_08-A000627,,,asr_host_speech,我我我做了四年的直播，我做了十几年的教学，我们太多素材，我们不需要P，不需要AI。 我的素材多到我的我自己的服务器多少个T都装不下来了，所以你想想看。 Ok，好，来，接下来我们继续来练习啊。 所以要学习，姐妹们一定要跟专业系统，正儿八经，一，你要看一个老师是什么，你要看一个老师是不是从头到尾都在做这一件事情。 有的今天在卖产品，明天在在在卖器械，后天在卖课程，大后天又在卖其他东西，对吧？ 今天卖脸，明天卖胸，后天卖肚子，大后天卖盆底肌。,0.93,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0136-000003251280,3251280,3266520,15240,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000628;latest_live_08-A000629;latest_live_08-A000630;latest_live_08-A000631,,,asr_host_speech,就是不专注。 而我十几年的时间，我只干一件事情，就是做盆底肌训练。 你去看我的朋友圈，你去查、你去翻、你去翻，你就看得到了。 我从2012年就在开始做我们的女性健康的，然后就在开始做盆底肌了。,0.88,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0137-000003266840,3266840,3291790,24950,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000632;latest_live_08-A000633;latest_live_08-A000634;latest_live_08-A000635;latest_live_08-A000636,,,asr_host_speech,然后我是在2014年就开始在全国各地去给很多的机构做培训。 我在2017年的时候在全国开课，然后呢，基本上你们看到市面上那些头部的私密机构都请我去给他们讲课。 我2018年我就在开始开线上训练营。 2018年我就在开始开线上的训练营了。 我们从2020年开始做直播，播到现在，你们看有哪个你们认识老师能够一直干私密、干训练、干私密瑜伽、干盆底肌，能干那么久的？,0.831,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0138-000003292470,3292470,3313210,20740,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_08-A000637;latest_live_08-A000638;latest_live_08-A000639;latest_live_08-A000640,,latest_live_08-COM00025;latest_live_08-COM00026,asr_host_speech,呵呵，干了十几年。 因为我知道这个地方能够给我们女性带来什么价值。 不是老师不会干其他的，我也会搞脸，我也会搞胸，我也会搞身体，我也会搞其他地方。 我也会搞康 k 什么老，我也会搞什么干西什么 b 老师十几年就是做干西 b 的，知道什么叫干西 b 吗？,0.845,no_course_match,candidate_relation_arbitrated_insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,partial
latest_live_08,latest_live_08-SEM0139-000003313450,3313450,3350660,37210,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000641;latest_live_08-A000642;latest_live_08-A000643;latest_live_08-A000644,,,asr_host_speech,以前我们带客户去瑞士，带客户去香港，带客户去海外，biu biu biu 以前十几年前我就干这个了，大钱咱不是没有赚过，咱不是没有做过这种大项目，可是为什么今天我要来教盆底肌？ 姐妹们，因为我走了这么大一圈过后，我发现外在的东西，打的东西，这些当然有它的作用，有它好，可是一般人根本打不起。 就以我原来一一个月几万块钱的收入，我都觉得我消费不起，我打不起，那我就不配年轻，我就不配健康，我就不配让我自己好了嘛。 所以我一直在探索，有没有一种更自然的方法。,0.95,no_course_match,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,passed
latest_live_08,latest_live_08-SEM0140-000003351340,3351340,3371390,20050,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000645;latest_live_08-A000646;latest_live_08-A000647;latest_live_08-A000648,,,asr_host_speech,跟物理的方法，能够让我们普通人也都能够去真正的享受，让咱们小老百姓也能够让自己保持很好的状态。 我发现很多人打这些 biu biu biu，很多人去做什么 k 什么老，其实都是为了让这里变得年轻。 就是搞半天，其实都是为了让这里变好。 那我们为什么不直接从这里开始呢？,0.889,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0141-000003371670,3371670,3390190,18520,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000649;latest_live_08-A000650;latest_live_08-A000651;latest_live_08-A000652,,,asr_host_speech,从这里开始非常简单呀！ 你的盆底肌好了呀，你的整个系统就好了呀，你的根部好了，营养好了，输送好了，身体啊，其实它是有自己的一个循环能力的。 我只能讲到这里了，懂的就懂了，不懂的咱就不管了哈！ 好，来，老师，怎么才能找到老师的直播间？,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0142-000003390510,3390510,3410570,20060,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_08-A000653;latest_live_08-A000654;latest_live_08-A000655;latest_live_08-A000656,,,asr_host_speech,我、我们、你们可以预约直播，或者进粉丝群，你们就可以收到我的开播时间。 就是我在我在这个地方开播，可能有的时候不是那么准时，因为呃，经常我要开线下课，不是每天我都播的。 你像马上我们就要开线下课了，我就没有办法播啊。 有的时候公司有活动，或者是有其他的直播，我就没办法。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0143-000003410810,3410810,3429570,18760,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000657;latest_live_08-A000658;latest_live_08-A000659;latest_live_08-A000660,,,asr_host_speech,所以想要跟老师学习的姐妹们，进粉丝群联系到我，你就可以随时随地的知道老师怎么开播、在哪里开播。 而且在这里很多东西不能讲，我在那内部直播里会给你们讲的更专业、更细致、更多一些啊！ 所以怎么加粉丝群？ 点击左上角的头像，姐妹们，然后点左上角的头像或者私信我都可以啊！,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0144-000003429770,3429770,3438230,8460,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_08-A000661;latest_live_08-A000662;latest_live_08-A000663;latest_live_08-A000664,,,asr_host_speech,点左上角头像进粉丝群或私信我都可以。 嗯，老师，线下是不是学得更快？ 当然，线下学习最重要是什么？ 专注！,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0145-000003438470,3438470,3461910,23440,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000665;latest_live_08-A000666;latest_live_08-A000667;latest_live_08-A000668,,,asr_host_speech,就你手机放在旁边，我们三天的时间，我们天天练、天天练、天天练，然后你就会慢慢的就是会、会、会……就是叠加找感觉。 三天的时间就学会怎么控制、怎么吸、吞吐，我们把这个球吞吐，我们还要学旋调，我们还要学控制，还要学旋转，三天都可以学会，三天都可以学会！ 有时间你们就来线下，没有时间的在线上也可以。 线上我有21天的训练营。,0.948,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0146-000003462700,3462700,3490260,27560,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000669;latest_live_08-A000670;latest_live_08-A000671;latest_live_08-A000672;latest_live_08-A000673;latest_live_08-A000674,,,asr_host_speech,21天，第一个星期我们练什么？ 练紧致微动力、盆底肌训练。 第二个星期我们练什么？ 练通道的微动力、灵动微动力，练感知力、内感知力和我们内部的这个1、2、3、4、5、6、7、8、9个点的点位练习和三个水平面、四大维度的练习。 第三个星期我们练什么？ 我们开始练悬吊、练负重、练我们的养生功、练我们的控制、练我们的驻颜术，就是我们会去要去控制它了。,0.884,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0147-000003490380,3490380,3511170,20790,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000675;latest_live_08-A000676;latest_live_08-A000677;latest_live_08-A000678,,,asr_host_speech,所以三个星期，每个星期的重点是不一样的。 如果你没有时间来线下的，你们也可以跟我线上学习。 但是这个21天的这个训练，就是大家单独要来找我的话，可以点左上角头像，单独来去咨询哈！ 因为这个不是每个人都能够学习的，也不是每个人都适合的，也不是每个人都能够愿意花这个时间精力来真正改变的。,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0148-000003511250,3511250,3525810,14560,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000679;latest_live_08-A000680;latest_live_08-A000681;latest_live_08-A000682,,,asr_host_speech,但是这21天你们学完过后，真的蜕变！ 我只能这么讲，真的蜕变！ 你会发现你至少比同龄人看起来年轻10岁。 一点不夸张，你们可以拍照，你们可以看，身边所有人都会问你，最近你是不是去度了脸了？,0.923,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0149-000003526130,3526130,3538770,12640,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000683;latest_live_08-A000684;latest_live_08-A000685;latest_live_08-A000686,,,asr_host_speech,是不是最近去做了什么什么什么 k 什么老了？ 就是你整个人的状态就会不一样，由内到外的不一样。 好，50多岁可以练习吗？ 当然可以啊，我们50多岁的学员其实是最多的。,0.86,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0150-000003539610,3539610,3555870,16260,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000688;latest_live_08-A000689;latest_live_08-A000690;latest_live_08-A000691,,,asr_host_speech,因为20多岁人家没有啥问题，人家好着呢，不需要练。 30岁左右呢，忙着谈恋爱，那个时候练不练都影响不大。 40岁呢，刚刚生了小孩过后，可能身体上就开始出现一些问题了。 到了50岁，断崖式下降，这个时候很多问题就变严重了。,0.9,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0151-000003556270,3556270,3564590,8320,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000692;latest_live_08-A000693;latest_live_08-A000694;latest_live_08-A000695,,,asr_host_speech,所以这个时候叫不得不练。 所以说盆底肌练习什么时候最好呢？ 肯定越早越好。 50岁咱们已经是不得不练，必须练习的了。,0.85,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0152-000003564830,3564830,3580850,16020,engagement_block,opening_or_engagement,welcome_or_warmup_candidate,latest_live_08-A000696;latest_live_08-A000697;latest_live_08-A000698;latest_live_08-A000699,,,asr_host_speech,好，来，点击左上角的头像，然后呢进粉丝群，进不了群的姐妹们私信我，ok？ 好，来。 进不了群的姐妹们单独找我啊，ok？ 好，想跟老师学习的，想学悬吊的，想学内部功夫的，单独找我啊。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0153-000003581210,3581210,3596410,15200,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000700;latest_live_08-A000701;latest_live_08-A000702;latest_live_08-A000703,,,asr_host_speech,哼哼，好，来，接下来我们要来去做下一个动作，下一个动作是教大家怎么收紧盆底肌和提升我们的。 啊，叫收盆底提耻骨的练习。 来，收盆底提耻骨，怎么做呢？ 大家看我示范。,0.943,no_course_match,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,passed
latest_live_08,latest_live_08-SEM0154-000003596730,3596730,3616710,19980,sales_trust_node,sales_or_conversion,offer_or_conversion_candidate,latest_live_08-A000704;latest_live_08-A000705;latest_live_08-A000706;latest_live_08-A000707,,latest_live_08-COM00027;latest_live_08-COM00028,asr_host_speech,来，有这个瑜伽球的姐妹们拿出来，没有球的自己想练盆底肌的，1号链接，29块9，自己去买一个放回家里。 然后呢，你们去买这个25，选25厘米的，不要选太大，也不要选太小的。 就这种母婴材质，闻上去没有味道的，三级防爆的，300斤随便坐都可以。 把这个球拿出来干嘛呢？,0.935,no_course_match,candidate_relation_arbitrated_insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,partial
latest_live_08,latest_live_08-SEM0155-000003616990,3616990,3642380,25390,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000708;latest_live_08-A000709;latest_live_08-A000710;latest_live_08-A000711,,,asr_host_speech,要把它放在我们的盆底肌的位置，然后呢坐在上面，然后来把你的臀部向两边给它扒开，然后让你的盆底肌刚刚好卡在这个球上，记住是卡。 卡住盆底肌，不是坐上去就完事儿了。 卡在上面过后，来，我们要学会收盆底。 你看，收盆底，收的时候是用你的内收肌去带动盆底肌去向中间收，看到没？,0.937,blocked_source_missing,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0156-000003642740,3642740,3657180,14440,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000712;latest_live_08-A000713;latest_live_08-A000714;latest_live_08-A000715,,,asr_host_speech,向中间收。 但是收的时候呢，不要夹臀部，不要夹肛门，也不要夹大腿，我们就只是盆底肌收放、收放、收放。 收不起来了怎么办？ 让这个球前后滚动。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0157-000003657700,3657700,3683140,25440,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000716;latest_live_08-A000717;latest_live_08-A000718;latest_live_08-A000719;latest_live_08-A000720,,,asr_host_speech,好，你看球滚动的时候，然后我们就收放、收放。 如果你自己的肌肉力量不够，主动收收不紧，你就用这个球来帮你收放、收放，让那个球前后滚动起来。 这是第一步，叫“收盆底”。 来，收的是什么？ 收的是前侧，因为大家知道我们女性的盆底肌，它就像是一个吊床一样，对不对？,0.928,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0158-000003683460,3683460,3693150,9690,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000721;latest_live_08-A000722;latest_live_08-A000723;latest_live_08-A000724,,,asr_host_speech,前面、后面，它是不是吊在这里的？ 对不对？ 知不知道盆底肌长什么样、有什么结构啊？ 它这个吊床前面挂在耻骨上，后面是不是挂在尾骨上？,0.907,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0159-000003693310,3693310,3721130,27820,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000725;latest_live_08-A000726;latest_live_08-A000727;latest_live_08-A000728;latest_live_08-A000729,,,asr_host_speech,它就这样子。 但很多人练盆底肌都是用后面在发力，都是臀部发力，或者是要么肛门发力，其实这都是错误的发力方式。 所以，尤其是有前臂的啊，然后松弛的、一咳嗽漏的，其实都是前侧力量不足。 然后呢，我们就要加强我们前侧的力量的训练。 所以你要让你的前侧开始收收收收，ok，这个收盆底前侧，ok。,0.939,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0160-000003721450,3721450,3730530,9080,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000730;latest_live_08-A000731;latest_live_08-A000732;latest_live_08-A000733,,,asr_host_speech,第二件事情要什么？ 要提耻骨，耻骨在哪里知不知道？ 在你的腹直肌最末端，摸到横着这个地方。 好，这就是你的耻骨了。,0.925,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0161-000003730690,3730690,3760420,29730,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000734;latest_live_08-A000735;latest_live_08-A000736;latest_live_08-A000737;latest_live_08-A000738;latest_live_08-A000739;latest_live_08-A000740,,,asr_host_speech,你的耻骨要往上提往上提往上提，那怎么才能提起来呢？ 来，跟我做一个动作。 就是让你的嘴巴发出“嘶”的声音，发出“嘶”的声音。 然后那个“嘶”边“嘶”的时候边往外吐气，吐气的时候感觉气是从盆底肌开始往外吐，同时让你的耻骨向上提。 来看我完整的做一遍：怎么收盆底？ 怎么提耻骨？ 怎么跟呼吸配合？,0.887,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0162-000003771070,3771070,3816140,45070,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000741;latest_live_08-A000742;latest_live_08-A000743;latest_live_08-A000744;latest_live_08-A000745,,,asr_host_speech,来看，没看到我的盆底肌在收，我的耻骨在提，我的球在跟着按摩滚动，三管齐下，主动发力加被动发力，帮我们两个一起激活我们的盆底肌。 所以，所有的姐妹，小肚子突出的练习。 然后呢，脏腑下垂的练习啊，然后有前面膨出的，好，然后不敢咳、不敢跑、不敢跳的姐妹，控制不住的，来练习起来，准备好，跟着我的节奏来。 你看，像吐丝儿一样，把那嘶。 所以大腿没有动哦，盆底肌收盆底、提耻骨、收盆底、提耻骨。,0.905,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0163-000003816260,3816260,3833260,17000,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_08-A000746;latest_live_08-A000747;latest_live_08-A000748;latest_live_08-A000749;latest_live_08-A000750,,,asr_host_speech,来，跟着我一起，我们做20次，好不好？ 来做20次，你感受一下这个地方力量，你感受一下这个地方往回收紧啊，你感受一下那种上提的感觉。 哎呀，你待会儿上厕所你就知道了，就不一样！ 好，来，准备好，跟着20次哦！ 来，我们一起数哈！,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0164-000003866570,3866570,3879490,12920,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000752;latest_live_08-A000753;latest_live_08-A000754;latest_live_08-A000755,,,asr_host_speech,Ok，放松一下。 来，有没有感受到我们盆底肌有收紧上提的？ 来，有的姐妹 q 有。 来，没，如果有的时候，老师我还没有买球球，我还没有开始练，我先看行不行？,0.818,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0165-000003879770,3879770,3885330,5560,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000756;latest_live_08-A000757;latest_live_08-A000758;latest_live_08-A000759,,,asr_host_speech,行。 我先学行不行？ 行。 我就问你，你们有没有看到我是哪里在发力？,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0166-000003885690,3885690,3903640,17950,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_08-A000760;latest_live_08-A000761;latest_live_08-A000762;latest_live_08-A000763;latest_live_08-A000764,,,asr_host_speech,来，觉得老师是用盆底肌耻骨在发力的姐妹们，来 q 个小一。 觉得老师是用肚子、臀、腿部在发力的姐妹，q 个二。 能不能看懂？ 我们要学习，我们首先得要先会看的。 能不能看到我是哪里在发力的？,0.893,no_course_match,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,passed
latest_live_08,latest_live_08-SEM0167-000003904000,3904000,3910480,6480,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_08-A000765;latest_live_08-A000766;latest_live_08-A000767;latest_live_08-A000768,,latest_live_08-COM00029;latest_live_08-COM00030,asr_host_speech,好，来，所以我们是要干嘛？ 要我们的盆底肌来去发力，ok？ 明白吗？ 是不是能感觉到收紧？,0.95,blocked_source_missing,candidate_relation_arbitrated_insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_08,latest_live_08-SEM0168-000003910560,3910560,3936120,25560,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_08-A000769;latest_live_08-A000770;latest_live_08-A000771;latest_live_08-A000772;latest_live_08-A000773;latest_live_08-A000774;latest_live_08-A000775,,,asr_host_speech,是不是能感觉到上提？ 太棒了啊！ 我们的这个羊肉粉店，哎呀，看到遵遵义羊肉粉店，我都想来吃你们家的羊肉粉店了哈。 贵州的羊肉粉是真的很好吃，还有你们那的四方的那个烤豆腐。 我超级喜欢吃你们那个烤豆腐，就是那个路边，那个豆腐烤了过后，中间给它切开，撒点辣椒面。 哎呀，想想都觉得饿了哈！ 来，是不是就有感？,0.913,no_course_match,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,passed
latest_live_09,latest_live_09-SEM0001-000000000320,320,23800,23480,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_09-A000001;latest_live_09-A000002;latest_live_09-A000003;latest_live_09-A000004,,latest_live_09-COM00001;latest_live_09-COM00002,asr_host_speech,练了就有感觉，不练就没有感觉。 所以姐妹们一定要用这个球来帮你！ 刚开始的时候，你自己的盆底肌力量不够，你收不起来、你提不起来，所以用这个球顶啊、顶！ 你看球前后滚动的时候，它就会让你的盆底肌……当你的球滚到后面的时候，你的这个球滚到后面，它就把你后面给你压住了，就相当于有个人把后面给你拽住。,0.893,blocked_source_missing,candidate_relation_arbitrated_insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_09,latest_live_09-SEM0002-000000023920,23920,36810,12890,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_09-A000005;latest_live_09-A000006;latest_live_09-A000007;latest_live_09-A000008,,,asr_host_speech,那你再收前面、再收前面，它就像跷跷板一样！ 你看这个球是不是就像跷跷板一样的？ 当后面压下去，前面是不是起来了？ 这样讲是不是 so easy，很简单？,0.93,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
