session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,courseware_interaction,action_observation_status,action_confidence,speaking_rate_chars_per_sec,pause_before_ms,pause_after_ms,prosody_label,volume_change,prosody_status,evidence_ref,completion_status
latest_live_08,latest_live_08-SEM0050-000001323700,1323700,1352580,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.02,320,336,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0051-000001353060,1353060,1378510,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.54,290,270,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0052-000001378910,1378910,1398130,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.26,290,280,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0053-000001398490,1398490,1416370,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.12,240,244,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0054-000001416750,1416750,1436590,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.73,365,350,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0055-000001436910,1436910,1476390,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.72,473.3,500,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0056-000001476870,1476870,1487630,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.69,353.3,380,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0057-000001488270,1488270,1510190,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,,4.86,560,510,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0006_qwen-vl-plus.json,partial
latest_live_08,latest_live_08-SEM0058-000001510630,1510630,1540410,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,,5.56,465,415,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0006_qwen-vl-plus.json,partial
latest_live_08,latest_live_08-SEM0059-000001540650,1540650,1551030,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.77,150,150,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0060-000001551270,1551270,1579400,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.1,292.5,302.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0061-000001579680,1579680,1608440,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.95,300,322.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0062-000001608810,1608810,1623890,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.93,292.5,250,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0063-000001624090,1624090,1629770,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.33,210,270,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0064-000001630210,1630210,1656970,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.95,310,415,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0065-000001657830,1657830,1682500,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.47,482.5,347.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0066-000001682820,1682820,1697500,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.99,220,226.7,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0067-000001697860,1697860,1744100,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.74,370,350,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0068-000001744380,1744380,1755740,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.97,300,370,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0069-000001756300,1756300,1775600,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.11,383.3,323.3,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0070-000001775800,1775800,1801240,双手叉腰，身体前倾后回正，重复骨盆卷动动作,专注、略带鼓励性微笑,镜头中央偏下（模拟学员视线）,坐姿微前倾，脊柱中立位,双手交替轻触腹部与骨盆区域示意发力点,无实体课件交互，仅口头指引,observed_by_qwen_vl_window,0.97,6.26,290,342.5,清晰指令型语调,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0007_qwen3-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0071-000001801650,1801650,1828890,双手叉腰，身体前倾后回正，重复骨盆卷动动作,专注、略带鼓励性微笑,镜头中央偏下（模拟学员视线）,坐姿微前倾，脊柱中立位,双手交替轻触腹部与骨盆区域示意发力点,无实体课件交互，仅口头指引,observed_by_qwen_vl_window,0.97,5.84,322.5,280,清晰指令型语调,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0007_qwen3-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0072-000001829130,1829130,1842600,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.56,327.5,377.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0073-000001843040,1843040,1858990,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.98,427.5,350,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0074-000001859390,1859390,1876710,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.23,280,250,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0075-000001876990,1876990,1896790,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.89,260,270,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0076-000001897110,1897110,1903430,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.45,350,350,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0077-000001903750,1903750,1925810,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.58,428,404,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0078-000001926010,1926010,1956060,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.35,484,858,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0079-000001956540,1956540,2023200,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.15,274.5,241.8,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0080-000002023320,2023320,2033960,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.29,150,217.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0081-000002034350,2034350,2044350,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.34,467.5,440,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0082-000002044630,2044630,2079460,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.49,233.3,278.3,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0083-000002079660,2079660,2096940,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.57,230,285,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0084-000002097360,2097360,2109840,standing and gesturing,engaged,camera,upright,"pointing, open-palm gestures",none,observed_by_qwen_vl_window,0.9,5.56,405,340,clear_and_focused,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0008_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0085-000002110000,2110000,2122560,standing and gesturing,engaged,camera,upright,"pointing, open-palm gestures",none,observed_by_qwen_vl_window,0.9,6.0,400,457.5,clear_and_focused,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0008_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0086-000002122950,2122950,2142790,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.0,307.5,280,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0087-000002143070,2143070,2164560,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.8,312.5,352.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0088-000002165000,2165000,2185800,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.86,310,300,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0089-000002186200,2186200,2216900,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.86,316.7,303.3,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0090-000002217220,2217220,2246130,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.0,408,416,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0091-000002246490,2246490,2261010,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.11,250,280,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0092-000002261490,2261490,2290530,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.22,320,280,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0093-000002290770,2290770,2304730,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.78,310,330,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0094-000002305050,2305050,2318210,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.9,340,350,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0095-000002318570,2318570,2333670,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.79,245,235,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0096-000002333990,2333990,2344390,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.05,240,190,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0097-000002344510,2344510,2352030,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,8.47,200,224,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0098-000002352270,2352270,2375770,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.01,320,296,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0099-000002375890,2375890,2387710,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.68,175,225,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0100-000002388030,2388030,2402670,speaking and gesturing,smiling,camera,standing,"waving, pointing",none,observed_by_qwen_vl_window,0.98,9.45,220,160,positive,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0009_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0101-000002402750,2402750,2418200,speaking and gesturing,smiling,camera,standing,"waving, pointing",none,observed_by_qwen_vl_window,0.98,6.99,262.5,512.5,positive,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0009_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0102-000002419280,2419280,2440280,speaking and gesturing,smiling,camera,standing,"waving, pointing",none,observed_by_qwen_vl_window,0.98,7.31,540,340,positive,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0009_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0103-000002440560,2440560,2448000,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,9.21,490,450,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0104-000002448120,2448120,2461200,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.02,210,240,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0105-000002461440,2461440,2487060,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.08,345,415,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0106-000002487580,2487580,2517220,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.28,813.3,873.3,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0107-000002518100,2518100,2533140,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.81,800,626.7,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0108-000002548890,2548890,2588880,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,3.45,1065,787.5,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0109-000002589520,2589520,2592800,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,2.13,640,1120,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0110-000002612630,2612630,2640230,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.47,657.5,970,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0111-000002640750,2640750,2659200,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.04,922.5,972.5,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0112-000002659920,2659920,2697830,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.35,645,845,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0113-000002717840,2717840,2734830,speaking and gesturing,smiling,camera,standing,pointing with right hand,none,observed_by_qwen_vl_window,0.98,5.86,487.5,267.5,engaging,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0010_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0114-000002735150,2735150,2747790,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.46,280,350,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0115-000002748390,2748390,2770020,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.68,377.5,267.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0116-000002770180,2770180,2786260,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.62,336,376,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0117-000002786620,2786620,2799100,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.51,220,270,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0118-000002799660,2799660,2825120,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.42,332.5,272.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0119-000002825200,2825200,2844420,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.52,345,345,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0120-000002844500,2844500,2860700,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.17,240,250,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0121-000002860820,2860820,2880420,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.83,190,240,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0122-000002880740,2880740,2899220,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.69,300,340,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0123-000002899700,2899700,2928570,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.24,307.5,277.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0124-000002928930,2928930,2963820,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.52,328.3,281.7,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0125-000002963900,2963900,2975380,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.24,190,302.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0126-000002975910,2975910,3003740,gesturing with hands,engaged,camera,standing,"pointing, open palm",none,observed_by_qwen_vl_window,0.9,6.36,416,382,animated,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0011_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0127-000003004100,3004100,3036800,gesturing with hands,engaged,camera,standing,"pointing, open palm",none,observed_by_qwen_vl_window,0.9,6.98,250,230,animated,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0011_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0128-000003037040,3037040,3058280,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.75,300,300,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0129-000003058520,3058520,3083800,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.71,328,328,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0130-000003084040,3084040,3111760,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.15,290,250,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
