rule_id,session_id,trigger_type,trigger_evidence_ids,source_event_ids,source_comment_ids,trigger_pattern,audience_state_candidate,decision_goal_candidate,response_strategy_candidate,course_basis,avatar_action_basis,prosody_basis,risk_level_candidate,human_takeover_required,fallback_route,completion_status
latest_live_10-RULE0116,latest_live_10,interaction_or_reply_semantic_pattern,latest_live_10-SEM0004-000000097830;latest_live_10-SEM0005-000000117790;latest_live_10-SEM0006-000000143550,latest_live_10-SEM0004-000000097830;latest_live_10-SEM0005-000000117790;latest_live_10-SEM0006-000000143550,,啊，来，姐妹们，想不想燃烧你的卡路里？ 来，想燃烧卡路里的姐妹们，可以扣个“想想想”啊！ 哎，你看，确实啊，我们人啊，年轻的时候可能那个时候怎么吃好像啊都不用担心，因为你的代谢会比较快。 但是你到了30、40过后，会发现真的是控制不住的就要长啊！ / 那个卡路里真的就不再像以前一样那么容易消耗了。 所以说很多人你看就开始拼命的节食、拼命的饿、拼命的运动，对不对？ 好，但是呢，真正的其实运动我们要掌握时间，还有运动的方式，然后最重要的还…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_10-RULE0117,latest_live_10,opening_or_engagement_semantic_pattern,latest_live_10-SEM0008-000000180160;latest_live_10-SEM0080-000002033610;latest_live_10-SEM0086-000002132440,latest_live_10-SEM0008-000000180160;latest_live_10-SEM0080-000002033610;latest_live_10-SEM0086-000002132440,,可能平时啊，大家也会现在都会有一些运动健身的习惯，对吗？ 我们可能会走进健身房啊，去普拉提，或者说我们走在走在广场舞，或者是自己去跑步啊，可能会游泳，可能会跑步，可能会跳操，可能会去呃，这可能去做做健身、去运动。 其实，我们运动的目的是不是为了第一个保持我们的身材，第二个保持我们的健康，第三个保持我们的肌肉，对吗？ 吗？ / 所以，今天我们用大白话讲给大家听，就是我希望它变得不是很神秘的一个东西。 以前这个地方就搞得很神秘，对吧？ 隐…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_10-RULE0118,latest_live_10,sales_or_conversion_semantic_pattern,latest_live_10-SEM0032-000000961170;latest_live_10-SEM0056-000001474060;latest_live_10-SEM0063-000001614710,latest_live_10-SEM0032-000000961170;latest_live_10-SEM0056-000001474060;latest_live_10-SEM0063-000001614710,,好，可以抚摸一下你的身体。 我好爱我自己！ 啊，美好的身体是一切美好的开始。 当我们去链接和感受的时候，来放，收紧放松。 / 以后我们就可以隔一段时间来维持它了，懂吗？ ok，好，来，我们接下来，姐妹们，好，有这个球球的姐妹们，来 q 一个球球。 啊，没有的姐妹们，1号链接我帮你们选了一个。 呃，就是性价比最高的，而且是在几十款球球当中，我帮你们选出来的。 / 最重要是你们在一号链接，你们在别的地方也可以买到这个球，但是你们在我的直播…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_10-RULE0119,latest_live_10,comment_reply_low_confidence,latest_live_10-RPLY00189,latest_live_10-SEM0001-000000000280,latest_live_10-COM00001,latest_live_10-RPLY00189|latest_live_10-COM00001|latest_live_10-SEM0001-000000000280|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_10-RULE0120,latest_live_10,comment_reply_low_confidence,latest_live_10-RPLY00190,latest_live_10-SEM0011-000000305980,latest_live_10-COM00002,latest_live_10-RPLY00190|latest_live_10-COM00002|latest_live_10-SEM0011-000000305980|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_10-RULE0121,latest_live_10,comment_reply_low_confidence,latest_live_10-RPLY00191,latest_live_10-SEM0011-000000305980,latest_live_10-COM00003,latest_live_10-RPLY00191|latest_live_10-COM00003|latest_live_10-SEM0011-000000305980|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_10-RULE0122,latest_live_10,comment_reply_low_confidence,latest_live_10-RPLY00192,latest_live_10-SEM0023-000000587980,latest_live_10-COM00004,latest_live_10-RPLY00192|latest_live_10-COM00004|latest_live_10-SEM0023-000000587980|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_10-RULE0123,latest_live_10,comment_reply_low_confidence,latest_live_10-RPLY00193,latest_live_10-SEM0023-000000587980,latest_live_10-COM00005,latest_live_10-RPLY00193|latest_live_10-COM00005|latest_live_10-SEM0023-000000587980|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_10-RULE0124,latest_live_10,comment_reply_low_confidence,latest_live_10-RPLY00194,latest_live_10-SEM0023-000000587980,latest_live_10-COM00006,latest_live_10-RPLY00194|latest_live_10-COM00006|latest_live_10-SEM0023-000000587980|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_10-RULE0125,latest_live_10,comment_reply_low_confidence,latest_live_10-RPLY00195,latest_live_10-SEM0031-000000893930,latest_live_10-COM00007,latest_live_10-RPLY00195|latest_live_10-COM00007|latest_live_10-SEM0031-000000893930|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_10-RULE0126,latest_live_10,comment_reply_low_confidence,latest_live_10-RPLY00196,latest_live_10-SEM0044-000001185190,latest_live_10-COM00008,latest_live_10-RPLY00196|latest_live_10-COM00008|latest_live_10-SEM0044-000001185190|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
