lesson_id,file_name,file_type,duration,source_path,status,segments,elapsed_seconds,error
L1412,1014早三维呼吸-澜心老师2024-10-14084552.mp4,video,01:45:05.261,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1014早三维呼吸-澜心老师2024-10-14084552.mp4,completed,3430,689.796,
L1413,1014晚《教你打造少女体态》-慧宁老师2024-10-14214521.mp4,video,01:44:30.465,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1014晚《教你打造少女体态》-慧宁老师2024-10-14214521.mp4,completed,3247,652.468,
L1414,1015早蝴蝶飞-澜心老师2024-10-15091518.mp4,video,02:16:17.431,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1015早蝴蝶飞-澜心老师2024-10-15091518.mp4,completed,4136,1168.25,
L1415,1015晚蝴蝶飞-安妮老师2024-10-15212903.mp4,video,01:28:48.226,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1015晚蝴蝶飞-安妮老师2024-10-15212903.mp4,completed,2585,857.776,
L1416,1016早莲花冥想-澜心老师2024-10-16092652.mp4,video,02:28:31.506,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1016早莲花冥想-澜心老师2024-10-16092652.mp4,completed,4298,881.818,
L1417,1017早综合训练-澜心老师2024-10-17094450.mp4,video,02:43:15.105,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1017早综合训练-澜心老师2024-10-17094450.mp4,completed,4993,1176.984,
L1418,1022早课-八爪鱼步步高-澜心老师2024-10-22092538.mp4,video,02:24:12.376,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1022早课-八爪鱼步步高-澜心老师2024-10-22092538.mp4,completed,4717,1019.018,
L1419,1023早课-八爪鱼步步高-澜心老师2024-10-22070213.mp4,video,00:02:13.886,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1023早课-八爪鱼步步高-澜心老师2024-10-22070213.mp4,completed,10,4.856,
L1420,1023早课-八爪鱼步步高-澜心老师(2)-2024-10-23091632.mp4,video,02:17:14.336,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1023早课-八爪鱼步步高-澜心老师(2)-2024-10-23091632.mp4,completed,4302,1118.606,
L1421,1023晚课-八爪鱼步步高-沐洋老师2024-10-23221253.mp4,video,02:12:27.687,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1023晚课-八爪鱼步步高-沐洋老师2024-10-23221253.mp4,completed,3498,672.011,
L1422,1024早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-24092827.mp4,video,02:28:34.615,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1024早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-24092827.mp4,completed,5455,1332.928,
L1423,1025早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-25092829.mp4,video,02:28:48.905,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1025早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-25092829.mp4,completed,5046,1280.471,
L1424,1025晚课-幸福门诊-昀燕老师2024-10-25220200.mp4,video,02:01:53.729,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1025晚课-幸福门诊-昀燕老师2024-10-25220200.mp4,completed,3832,815.014,
L1425,1026早课-性感回春功-澜心老师2024-10-26090008(2).mp4,video,01:59:53.072,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1026早课-性感回春功-澜心老师2024-10-26090008(2).mp4,completed,3833,831.797,
L1426,1027早课-筋膜松解术-澜心老师2024-10-27090331.mp4,video,02:03:54.006,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1027早课-筋膜松解术-澜心老师2024-10-27090331.mp4,completed,4223,819.396,
L1427,1027晚《教你打造少女体态》-慧宁老师2024-10-27213105.mp4,video,01:30:50.572,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1027晚《教你打造少女体态》-慧宁老师2024-10-27213105.mp4,completed,2292,612.655,
L1428,1028早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-10-28091534.mp4,video,02:15:41.927,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1028早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-10-28091534.mp4,completed,3826,661.24,
L1429,1028晚课-中脉提升盆腔吐纳乾坤摆动-沐洋老师2024-10-28221430.mp4,video,02:14:36.593,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1028晚课-中脉提升盆腔吐纳乾坤摆动-沐洋老师2024-10-28221430.mp4,completed,3405,542.446,
L1430,1029早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-10-29092023.mp4,video,02:19:17.022,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1029早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-10-29092023.mp4,completed,4464,615.679,
L1431,1029晚课-中脉提升盆腔吐纳乾坤摆动-沐洋老师2024-10-29215801.mp4,video,01:56:49.238,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1029晚课-中脉提升盆腔吐纳乾坤摆动-沐洋老师2024-10-29215801.mp4,completed,2745,423.013,
L1432,1030早课-小周天阴道螺旋术-澜心老师2024-10-30090141.mp4,video,02:01:24.327,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1030早课-小周天阴道螺旋术-澜心老师2024-10-30090141.mp4,completed,3005,564.012,
L1433,1030晚课-小周天阴道螺旋术-沐洋老师2024-10-30213210.mp4,video,01:31:59.959,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1030晚课-小周天阴道螺旋术-沐洋老师2024-10-30213210.mp4,completed,2026,381.208,
L1434,1031早课-小周天阴道螺旋术-澜心老师2024-10-31092825.mp4,video,02:27:40.610,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1031早课-小周天阴道螺旋术-澜心老师2024-10-31092825.mp4,completed,4302,957.881,
L1435,1101早课-花式垂吊-澜心老师2024-11-01083325.mp4,video,01:33:50.546,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1101早课-花式垂吊-澜心老师2024-11-01083325.mp4,completed,2472,428.881,
L1436,1101晚课-花式垂吊-沐洋老师2024-11-01220242.mp4,video,02:02:11.288,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1101晚课-花式垂吊-沐洋老师2024-11-01220242.mp4,completed,3111,516.58,
L1437,1102早课-花式垂吊-澜心老师2024-11-02092304.mp4,video,02:22:41.580,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1102早课-花式垂吊-澜心老师2024-11-02092304.mp4,completed,5115,689.601,
L1438,1102晚课-伴侣身体开发-安妮老师2024-11-02220938.mp4,video,02:09:15.317,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1102晚课-伴侣身体开发-安妮老师2024-11-02220938.mp4,completed,4525,728.732,
L1439,1104晚课-解锁高潮奥秘-晗维老师2024-11-04214526.mp4,video,01:45:05.917,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1104晚课-解锁高潮奥秘-晗维老师2024-11-04214526.mp4,completed,4113,640.952,
L1440,1108慧宁老师《教你打造少女体态》2024-11-08212849.mp4,video,01:28:29.282,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1108慧宁老师《教你打造少女体态》2024-11-08212849.mp4,completed,2854,458.57,
L1441,1126早荷花摇摆-安妮老师2024-11-26082055.mp4,video,01:19:11.794,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1126早荷花摇摆-安妮老师2024-11-26082055.mp4,completed,2235,361.132,
L1442,1126晚荷花摇摆-慧宁老师2024-11-26213045.mp4,video,01:28:50.494,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1126晚荷花摇摆-慧宁老师2024-11-26213045.mp4,completed,2383,349.812,
L1443,1127早蝴蝶开合-安妮老师2024-11-27091725.mp4,video,02:16:35.922,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1127早蝴蝶开合-安妮老师2024-11-27091725.mp4,completed,4100,580.162,
L1444,1127晚蝴蝶开合-慧宁老师2024-11-27221410.mp4,video,02:11:21.029,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1127晚蝴蝶开合-慧宁老师2024-11-27221410.mp4,completed,2490,543.257,
L1445,1128早性感猫式-安妮老师2024-11-28091922.mp4,video,02:18:23.258,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1128早性感猫式-安妮老师2024-11-28091922.mp4,completed,3854,681.294,
L1446,1128晚性感猫式-慧宁老师2024-11-28222954.mp4,video,02:28:36.845,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1128晚性感猫式-慧宁老师2024-11-28222954.mp4,completed,3331,545.707,
L1447,1129早三维呼吸-安妮老师2024-11-29091152.mp4,video,02:10:55.358,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1129早三维呼吸-安妮老师2024-11-29091152.mp4,completed,3890,582.251,
L1448,1129晚《教你打造少女体态》慧宁老师2024-11-29215236.mp4,video,01:52:09.939,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1129晚《教你打造少女体态》慧宁老师2024-11-29215236.mp4,completed,3275,662.827,
L1449,1130早蝴蝶飞-安妮老师2024-11-30093225.mp4,video,02:31:11.619,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1130早蝴蝶飞-安妮老师2024-11-30093225.mp4,completed,4503,895.039,
L1450,1130晚蝴蝶飞-慧宁老师2024-11-30215943.mp4,video,01:58:38.763,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1130晚蝴蝶飞-慧宁老师2024-11-30215943.mp4,completed,3487,686.017,
L1451,1201早莲花冥想-安妮老师2024-12-01093316.mp4,video,02:32:17.294,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1201早莲花冥想-安妮老师2024-12-01093316.mp4,completed,4698,786.897,
L1452,1202早综合训练-安妮老师2024-12-02093641.mp4,video,02:34:35.393,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1202早综合训练-安妮老师2024-12-02093641.mp4,completed,4270,838.735,
L1453,230314《花园九型》MCU.mp4,video,02:15:23.772,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\230314《花园九型》MCU.mp4,completed,4765,721.803,
L1454,230415《舞动爱情肌》MC.mp4,video,01:18:45.920,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\230415《舞动爱情肌》MC.mp4,completed,2719,500.249,
L1455,1211212(2)-2024-06-15230238.mp4,video,00:00:43.200,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1211212(2)-2024-06-15230238.mp4,completed,4,1.079,
L1456,1232024-06-07234741.mp4,video,00:00:10.704,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1232024-06-07234741.mp4,completed,6,1.191,
L1457,1231232023-10-24202020.mp4,video,00:47:54.600,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1231232023-10-24202020.mp4,completed,1701,227.34,
L1458,1231232024-08-03140925.mp4,video,00:04:23.900,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1231232024-08-03140925.mp4,completed,54,10.173,
L1459,12112122024-06-15091526.mp4,video,00:06:06.850,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\12112122024-06-15091526.mp4,completed,8,2.157,
L1460,23617381262024-01-23111723.mp4,video,00:02:22.035,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\23617381262024-01-23111723.mp4,completed,41,8.777,
L1461,[澜心社]私房话--私密养护专场2024-04-18224716.mp4,video,02:44:41.867,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\[澜心社]私房话--私密养护专场2024-04-18224716.mp4,completed,5917,987.582,
L1462,[澜心社]私房话--私密养护专场2024-06-12223140.mp4,video,02:30:38.684,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\[澜心社]私房话--私密养护专场2024-06-12223140.mp4,completed,6304,914.272,
L1463,ces2024-10-29174400.mp4,video,00:02:06.350,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\ces2024-10-29174400.mp4,completed,42,4.139,
L1464,ceshi2023-03-21192307.mp4,video,00:05:10.997,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\ceshi2023-03-21192307.mp4,completed,89,8.527,
L1465,FLOWLOVE关爱女性盆底健康行2021-12-20214136(1).mp4,video,03:18:36.068,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\FLOWLOVE关爱女性盆底健康行2021-12-20214136(1).mp4,completed,7798,1247.549,
L1466,Twerk编舞2021-11-20084318(1).mp4,video,01:18:41.228,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\Twerk编舞2021-11-20084318(1).mp4,completed_reused,1841,0,
L1467,YONI私密花园护理2022-10-25224841(1).mp4,video,01:44:37.354,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\YONI私密花园护理2022-10-25224841(1).mp4,completed_reused,3678,0,
L1468,“澜心私房话”第七节直播课“爱巢布阵”2023-03-26222545.mp4,video,02:44:49.771,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“澜心私房话”第七节直播课“爱巢布阵”2023-03-26222545.mp4,completed,5488,947.518,
L1469,“澜心私房话”第三节直播课“私密花园养护”2023-03-22220653.mp4,video,02:26:58.013,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“澜心私房话”第三节直播课“私密花园养护”2023-03-22220653.mp4,completed,5669,882.213,
L1470,“澜心私房话”第六节直播课“玩具总动员”2023-03-25222620.mp4,video,02:52:40.609,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“澜心私房话”第六节直播课“玩具总动员”2023-03-25222620.mp4,completed,4944,1100.582,
L1471,“澜心老师”会员宠粉夜2022-12-03230808(1).mp4,video,02:43:55.051,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“澜心老师”会员宠粉夜2022-12-03230808(1).mp4,completed_reused,5705,0,
L1472,“灵动八爪鱼”盆底力量训练2024-10-16221025.mp4,video,02:09:57.546,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“灵动八爪鱼”盆底力量训练2024-10-16221025.mp4,completed,4531,859.962,
L1473,“离火九运”--百日暖冬陪伴2024-10-22223815.mp4,video,02:32:18.880,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“离火九运”--百日暖冬陪伴2024-10-22223815.mp4,completed,6058,1179.432,
L1474,“离火九运”百日暖冬陪伴2024-10-22223819.mp4,video,02:33:35.517,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“离火九运”百日暖冬陪伴2024-10-22223819.mp4,completed,5936,1158.674,
L1475,“离火九运”百日暖冬陪伴-10.262024-10-26 221722.mp4,video,02:15:55.617,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“离火九运”百日暖冬陪伴-10.262024-10-26 221722.mp4,completed,4853,1065.275,
L1476,【0701《教你打造少女体态》-慧宁老师】.mp4,video,01:33:18.069,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\【0701《教你打造少女体态》-慧宁老师】.mp4,completed,2880,626.452,
L1477,三八女神福利节2024-03-08221118.mp4,video,02:14:58.121,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\三八女神福利节2024-03-08221118.mp4,completed,3941,902.111,
L1478,专家指导答疑好物分享2024-03-07223634.mp4,video,02:33:58.688,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\专家指导答疑好物分享2024-03-07223634.mp4,completed,5280,977.766,
L1479,乳房疗愈按摩2020-04-05211146(2).mp4,video,00:58:23.875,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\乳房疗愈按摩2020-04-05211146(2).mp4,completed_reused,1337,0,
L1480,了解男性”性“感受--掌握”性“福人生2024-10-29213201.mp4,video,01:31:35.900,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\了解男性”性“感受--掌握”性“福人生2024-10-29213201.mp4,completed,2507,512.02,
L1481,以爱为名。致敬母亲节2023-05-14231331.mp4,video,03:53:20.392,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\以爱为名。致敬母亲节2023-05-14231331.mp4,completed,7130,1451.549,
L1482,伴侣身体开发2024-05-06222624.mp4,video,02:32:24.417,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\伴侣身体开发2024-05-06222624.mp4,completed,5449,1015.748,
L1483,元炁脉轮呼吸2020-05-17212034(2).mp4,video,01:03:09.172,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\元炁脉轮呼吸2020-05-17212034(2).mp4,completed,1447,366.483,
L1484,名器女人和性生理2021-01-24223705(2).mp4,video,01:48:50.683,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\名器女人和性生理2021-01-24223705(2).mp4,completed_reused,3651,0,
L1485,女神训练第一课脉轮呼吸_回看.mp4,video,01:35:10.250,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\女神训练第一课脉轮呼吸_回看.mp4,completed_reused,2544,0,
L1486,女神训练营先导第一课_回看(2).mp4,video,01:29:45.459,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\女神训练营先导第一课_回看(2).mp4,completed_reused,2147,0,
L1487,好爸爸工作坊2022-06-17220810(1).mp4,video,02:16:19.342,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\好爸爸工作坊2022-06-17220810(1).mp4,completed_reused,3055,0,
L1488,好爸爸工作坊2022-06-18215836(1).mp4,video,02:18:35.399,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\好爸爸工作坊2022-06-18215836(1).mp4,completed_reused,3280,0,
L1489,如何居家做盆底筋膜松解2024-05-09213232.mp4,video,02:11:04.350,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\如何居家做盆底筋膜松解2024-05-09213232.mp4,completed,3920,759.941,
L1490,如何拥有高质量亲密关系2022-12-18230621(1).mp4,video,03:35:39.283,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\如何拥有高质量亲密关系2022-12-18230621(1).mp4,completed,7334,1491.006,
L1491,婚姻爱情保鲜有道------如何保持长久舒适的亲密关系2024-11-28213220.mp4,video,01:32:12.864,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\婚姻爱情保鲜有道------如何保持长久舒适的亲密关系2024-11-28213220.mp4,completed,2430,492.766,
L1492,安妮小白盆底训练课2024-04-26213527.mp4,video,01:35:51.316,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\安妮小白盆底训练课2024-04-26213527.mp4,completed,2882,558.375,
L1493,安妮私房话——女性花园九型2024-04-10222741.mp4,video,02:22:56.527,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\安妮私房话——女性花园九型2024-04-10222741.mp4,completed,5769,1015.002,
L1494,安妮私房话——小白盆底力量训练2024-04-11214121.mp4,video,01:31:19.684,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\安妮私房话——小白盆底力量训练2024-04-11214121.mp4,completed,2474,600.049,
L1495,幸福门诊-好物使用专场答疑2024-05-24220230.mp4,video,02:11:00.372,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\幸福门诊-好物使用专场答疑2024-05-24220230.mp4,completed,3843,863.33,
L1496,幸福门诊开播啦2024-05-23221124.mp4,video,02:11:20.318,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\幸福门诊开播啦2024-05-23221124.mp4,completed,4680,944.887,
L1497,幸福门诊直播间2024-03-29220517.mp4,video,02:06:05.853,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\幸福门诊直播间2024-03-29220517.mp4,completed,4666,890.124,
L1498,开发高潮幸福力2024-04-23215054.mp4,video,02:15:27.817,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\开发高潮幸福力2024-04-23215054.mp4,completed,3967,904.509,
L1499,开发高潮幸福力(2)-2024-04-25203421.mp4,video,00:00:21.667,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\开发高潮幸福力(2)-2024-04-25203421.mp4,completed,3,7.473,
L1500,开营仪式2022-11-27203100(1).mp4,video,00:44:15.544,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\开营仪式2022-11-27203100(1).mp4,completed,1093,281.754,
L1501,微微美业关爱女性健康公益行2021-11-13222348(1).mp4,video,01:29:44.160,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\微微美业关爱女性健康公益行2021-11-13222348(1).mp4,completed_reused,2974,0,
L1502,心理投射画蛇之性2021-02-03215056(2).mp4,video,01:07:22.959,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\心理投射画蛇之性2021-02-03215056(2).mp4,completed_reused,2206,0,
L1503,性生理与性健康2020-10-18215038(2).mp4,video,01:12:56.591,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\性生理与性健康2020-10-18215038(2).mp4,completed_reused,1972,0,
L1504,情爱蓝图测评分享2024-05-14220419.mp4,video,02:02:44.717,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情爱蓝图测评分享2024-05-14220419.mp4,completed,4145,866.919,
L1505,情趣好物-暨第三期结业颁奖典礼2024-10-25215730.mp4,video,01:55:34.101,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情趣好物-暨第三期结业颁奖典礼2024-10-25215730.mp4,completed,4193,776.949,
L1506,情趣好物-暨第四期结业颁奖典礼2024-11-25215516.mp4,video,01:06:14.467,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情趣好物-暨第四期结业颁奖典礼2024-11-25215516.mp4,completed,2660,494.369,
L1507,情趣玩具总动员2024-05-20221028.mp4,video,02:16:08.034,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情趣玩具总动员2024-05-20221028.mp4,completed,4723,940.411,
L1508,情趣玩具总动员2024-08-20220946.mp4,video,02:04:09.130,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情趣玩具总动员2024-08-20220946.mp4,completed,4071,912.098,
L1509,情迷费洛蒙-月圆中秋夜2023-09-28231457.mp4,video,03:27:54.844,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情迷费洛蒙-月圆中秋夜2023-09-28231457.mp4,completed,6853,1316.993,
L1510,成为自信且完整的你2024-04-14223326.mp4,video,02:26:12.267,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\成为自信且完整的你2024-04-14223326.mp4,completed,5898,1176.783,
L1511,成为自信且完整的你2024-04-21213650.mp4,video,01:40:30.687,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\成为自信且完整的你2024-04-21213650.mp4,completed,3210,707.545,
L1512,成为自信且完整的你2024-05-13213815.mp4,video,01:47:24.930,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\成为自信且完整的你2024-05-13213815.mp4,completed,3206,662.651,
L1513,我是超哥哥2021-03-09200120(2).mp4,video,00:21:59.805,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\我是超哥哥2021-03-09200120(2).mp4,completed,135,25.252,
L1514,我爱自己，是因为妈妈爱我2024-05-12223611.mp4,video,02:46:16.768,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\我爱自己，是因为妈妈爱我2024-05-12223611.mp4,completed,5972,1134.529,
L1515,房事养生16式_回看.mp4,video,01:23:50.582,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\房事养生16式_回看.mp4,completed_reused,2335,0,
L1516,抖2023-10-16123348.mp4,video,00:05:26.217,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\抖2023-10-16123348.mp4,completed,172,29.623,
L1517,抖(2)-2023-10-16124802.mp4,video,00:00:22.755,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\抖(2)-2023-10-16124802.mp4,completed,11,2.604,
L1518,教你打造少女体态2024-04-10212050.mp4,video,01:45:49.000,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\教你打造少女体态2024-04-10212050.mp4,completed,2814,530.491,
L1519,教你打造少女体态2024-05-15192142.mp4,video,00:00:19.842,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\教你打造少女体态2024-05-15192142.mp4,completed,1,1.209,
L1520,教你打造少女体态(2)-2024-05-15213923.mp4,video,02:07:11.701,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\教你打造少女体态(2)-2024-05-15213923.mp4,completed,3613,816.643,
L1521,无法抗拒的私密瑜伽2021-01-19213559(3).mp4,video,01:19:23.002,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\无法抗拒的私密瑜伽2021-01-19213559(3).mp4,completed,2353,549.557,
L1522,日食期间能量转化2024-04-11165901.mp4,video,00:00:02.345,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\日食期间能量转化2024-04-11165901.mp4,completed,1,0.143,
L1523,日食期间能量转化(2)-2024-04-11205437.mp4,video,01:49:09.900,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\日食期间能量转化(2)-2024-04-11205437.mp4,completed,3208,656.463,
L1524,春回万物生2023-02-18193259.mp4,video,00:03:12.618,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\春回万物生2023-02-18193259.mp4,completed,15,7.396,
L1525,春回万物生(2)-2023-02-18230555.mp4,video,03:29:44.031,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\春回万物生(2)-2023-02-18230555.mp4,completed,6807,1232.259,
L1526,春季好物，缤纷登场-澜心社会员好物分享2024-03-18215258.mp4,video,01:52:57.441,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\春季好物，缤纷登场-澜心社会员好物分享2024-03-18215258.mp4,completed,3822,744.956,
L1527,春日焕新衣——新中式好物穿搭分享2024-03-17185635.mp4,video,04:03:21.067,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\春日焕新衣——新中式好物穿搭分享2024-03-17185635.mp4,completed,9787,1822.224,
L1528,正念面部瑜伽2024-10-25171334.mp4,video,02:10:21.566,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\正念面部瑜伽2024-10-25171334.mp4,completed,4680,948.8,
L1529,正念面部瑜伽-沐洋老师2024-11-13215738.mp4,video,01:58:06.614,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\正念面部瑜伽-沐洋老师2024-11-13215738.mp4,completed,4161,875.611,
L1530,法国女人不老的秘密2021-03-09202550(2).mp4,video,01:15:31.174,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\法国女人不老的秘密2021-03-09202550(2).mp4,completed,2362,566.281,
L1531,液体避孕新时尚_回看.mp4,video,00:30:29.889,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\液体避孕新时尚_回看.mp4,completed_reused,687,0,
L1532,潮姐带你解锁G点的秘密2024-06-18203329.mp4,video,00:27:38.570,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\潮姐带你解锁G点的秘密2024-06-18203329.mp4,completed,873,176.875,
L1533,潮姐带你解锁G点的秘密(3)-2024-06-18220812.mp4,video,01:27:59.490,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\潮姐带你解锁G点的秘密(3)-2024-06-18220812.mp4,completed,2674,575.229,
