lesson_id,file_type,file_name,source_path,expected_size_bytes,actual_size_bytes,expected_last_write_time,actual_last_write_time,exists,size_match,mtime_match,status,error
L1386,video,0914早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-09-14074532.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0914早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-09-14074532.mp4,1357632899,1357632899,2025-11-28 15:00:17,2025-11-28 15:00:17,true,true,true,ok,
L1387,video,0915早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-09-15075510.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0915早课-蝴蝶飞敦煌式膨出脱垂-安妮老师2024-09-15075510.mp4,1431811329,1431811329,2025-11-28 15:16:05,2025-11-28 15:16:05,true,true,true,ok,
L1388,video,0916早课-性感回春功-安妮老师2024-09-16075658(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0916早课-性感回春功-安妮老师2024-09-16075658(2).mp4,1361387661,1361387661,2025-11-28 13:58:26,2025-11-28 13:58:26,true,true,true,ok,
L1389,video,0917早课-筋膜松解术-慧宁老师2024-09-17063208.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0917早课-筋膜松解术-慧宁老师2024-09-17063208.mp4,10820641,10820641,2025-11-28 14:17:34,2025-11-28 14:17:34,true,true,true,ok,
L1390,video,0917早课-筋膜松解术-慧宁老师(2)-2024-09-17073430.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0917早课-筋膜松解术-慧宁老师(2)-2024-09-17073430.mp4,1005396708,1005396708,2025-11-28 14:40:58,2025-11-28 14:40:58,true,true,true,ok,
L1391,video,0918如何居家做盆底筋膜松解2024-09-18215937.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0918如何居家做盆底筋膜松解2024-09-18215937.mp4,1461211360,1461211360,2025-11-28 15:45:23,2025-11-28 15:45:23,true,true,true,ok,
L1392,video,0918早课-中脉提升盆腔吐纳乾坤摆动-慧宁老师2024-09-18073538.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0918早课-中脉提升盆腔吐纳乾坤摆动-慧宁老师2024-09-18073538.mp4,850156926,850156926,2025-11-28 15:02:23,2025-11-28 15:02:23,true,true,true,ok,
L1393,video,0919早课-中脉提升盆腔吐纳乾坤摆动-慧宁老师2024-09-19073705.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0919早课-中脉提升盆腔吐纳乾坤摆动-慧宁老师2024-09-19073705.mp4,873284063,873284063,2025-11-28 15:41:30,2025-11-28 15:41:30,true,true,true,ok,
L1394,video,0920早课-小周天阴道螺旋术-慧宁老师2024-09-20075042.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0920早课-小周天阴道螺旋术-慧宁老师2024-09-20075042.mp4,1429186892,1429186892,2025-11-28 14:20:52,2025-11-28 14:20:52,true,true,true,ok,
L1395,video,0920晚课-小周天阴道螺旋术-慧宁老师2024-09-20212659.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0920晚课-小周天阴道螺旋术-慧宁老师2024-09-20212659.mp4,1484001116,1484001116,2025-11-28 15:52:41,2025-11-28 15:52:41,true,true,true,ok,
L1396,video,0921早课-小周天阴道螺旋术-慧宁老师2024-09-21075056.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0921早课-小周天阴道螺旋术-慧宁老师2024-09-21075056.mp4,1348597452,1348597452,2025-11-28 15:32:34,2025-11-28 15:32:34,true,true,true,ok,
L1397,video,0921晚课-小周天阴道螺旋术-慧宁老师2024-09-21211936.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0921晚课-小周天阴道螺旋术-慧宁老师2024-09-21211936.mp4,1432031435,1432031435,2025-11-28 14:26:01,2025-11-28 14:26:01,true,true,true,ok,
L1398,video,0922早课-花式垂吊-慧宁老师2024-09-22073253.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0922早课-花式垂吊-慧宁老师2024-09-22073253.mp4,1017283201,1017283201,2025-11-28 13:54:29,2025-11-28 13:54:29,true,true,true,ok,
L1399,video,0922晚课-花式垂吊2024-09-22211509.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0922晚课-花式垂吊2024-09-22211509.mp4,1138822354,1138822354,2025-11-28 15:58:56,2025-11-28 15:58:56,true,true,true,ok,
L1400,video,0923早课-花式垂吊-慧宁老师2024-09-23073750.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0923早课-花式垂吊-慧宁老师2024-09-23073750.mp4,1112193914,1112193914,2025-11-28 14:01:43,2025-11-28 14:01:43,true,true,true,ok,
L1401,video,0923解锁高潮奥秘-提升性感受2024-09-23214031.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0923解锁高潮奥秘-提升性感受2024-09-23214031.mp4,698104054,698104054,2025-11-28 16:02:53,2025-11-28 16:02:53,true,true,true,ok,
L1402,video,0924《教你打造少女体态》-慧宁老师2024-09-24212449.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0924《教你打造少女体态》-慧宁老师2024-09-24212449.mp4,502014061,502014061,2025-11-28 14:17:33,2025-11-28 14:17:33,true,true,true,ok,
L1403,video,0924私密抗衰与损失修复2024-09-24220109.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0924私密抗衰与损失修复2024-09-24220109.mp4,612312750,612312750,2025-11-28 13:57:01,2025-11-28 13:57:01,true,true,true,ok,
L1404,video,0926成为自信且完整的你-安妮老师2024-09-26221140.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0926成为自信且完整的你-安妮老师2024-09-26221140.mp4,1062102038,1062102038,2025-11-28 14:20:18,2025-11-28 14:20:18,true,true,true,ok,
L1405,video,0928《阴你而美-私密养护》-澜心老师2024-09-28224747.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\0928《阴你而美-私密养护》-澜心老师2024-09-28224747.mp4,3782639780,3782639780,2025-11-28 14:46:51,2025-11-28 14:46:51,true,true,true,ok,
L1406,video,1011早荷花摇摆-澜心老师2024-10-11083345.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1011早荷花摇摆-澜心老师2024-10-11083345.mp4,1622324540,1622324540,2025-11-28 14:36:55,2025-11-28 14:36:55,true,true,true,ok,
L1407,video,1011晚荷花摇摆-安妮老师2024-10-11212141.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1011晚荷花摇摆-安妮老师2024-10-11212141.mp4,1532174968,1532174968,2025-11-28 11:47:59,2025-11-28 11:47:59,true,true,true,ok,
L1408,video,1012早蝴蝶开合-澜心老师2024-10-12083528.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1012早蝴蝶开合-澜心老师2024-10-12083528.mp4,1723064991,1723064991,2025-11-28 13:32:26,2025-11-28 13:32:26,true,true,true,ok,
L1409,video,1012晚蝴蝶开合-安妮老师2024-10-12214637.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1012晚蝴蝶开合-安妮老师2024-10-12214637.mp4,1890322779,1890322779,2025-11-28 10:33:05,2025-11-28 10:33:05,true,true,true,ok,
L1410,video,1013早性感猫式-澜心老师2024-10-13090320.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1013早性感猫式-澜心老师2024-10-13090320.mp4,2274111441,2274111441,2025-11-28 11:07:41,2025-11-28 11:07:41,true,true,true,ok,
L1411,video,1013晚性感猫式-安妮老师2024-10-13220639.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1013晚性感猫式-安妮老师2024-10-13220639.mp4,1931498334,1931498334,2025-11-28 10:54:16,2025-11-28 10:54:16,true,true,true,ok,
L1412,video,1014早三维呼吸-澜心老师2024-10-14084552.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1014早三维呼吸-澜心老师2024-10-14084552.mp4,1960570887,1960570887,2025-11-28 10:32:18,2025-11-28 10:32:18,true,true,true,ok,
L1413,video,1014晚《教你打造少女体态》-慧宁老师2024-10-14214521.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1014晚《教你打造少女体态》-慧宁老师2024-10-14214521.mp4,921269105,921269105,2025-11-28 11:25:34,2025-11-28 11:25:34,true,true,true,ok,
L1414,video,1015早蝴蝶飞-澜心老师2024-10-15091518.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1015早蝴蝶飞-澜心老师2024-10-15091518.mp4,2620013617,2620013617,2025-11-28 11:22:12,2025-11-28 11:22:12,true,true,true,ok,
L1415,video,1015晚蝴蝶飞-安妮老师2024-10-15212903.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1015晚蝴蝶飞-安妮老师2024-10-15212903.mp4,1700984190,1700984190,2025-11-28 12:10:55,2025-11-28 12:10:55,true,true,true,ok,
L1416,video,1016早莲花冥想-澜心老师2024-10-16092652.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1016早莲花冥想-澜心老师2024-10-16092652.mp4,2608249647,2608249647,2025-11-28 13:24:31,2025-11-28 13:24:31,true,true,true,ok,
L1417,video,1017早综合训练-澜心老师2024-10-17094450.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1017早综合训练-澜心老师2024-10-17094450.mp4,2867175307,2867175307,2025-11-28 13:20:22,2025-11-28 13:20:22,true,true,true,ok,
L1418,video,1022早课-八爪鱼步步高-澜心老师2024-10-22092538.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1022早课-八爪鱼步步高-澜心老师2024-10-22092538.mp4,2775611701,2775611701,2025-11-28 10:38:01,2025-11-28 10:38:01,true,true,true,ok,
L1419,video,1023早课-八爪鱼步步高-澜心老师2024-10-22070213.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1023早课-八爪鱼步步高-澜心老师2024-10-22070213.mp4,33735943,33735943,2025-11-28 13:28:02,2025-11-28 13:28:02,true,true,true,ok,
L1420,video,1023早课-八爪鱼步步高-澜心老师(2)-2024-10-23091632.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1023早课-八爪鱼步步高-澜心老师(2)-2024-10-23091632.mp4,2643106489,2643106489,2025-11-28 12:27:14,2025-11-28 12:27:14,true,true,true,ok,
L1421,video,1023晚课-八爪鱼步步高-沐洋老师2024-10-23221253.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1023晚课-八爪鱼步步高-沐洋老师2024-10-23221253.mp4,1375997408,1375997408,2025-11-28 12:11:42,2025-11-28 12:11:42,true,true,true,ok,
L1422,video,1024早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-24092827.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1024早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-24092827.mp4,2806102627,2806102627,2025-11-28 12:31:40,2025-11-28 12:31:40,true,true,true,ok,
L1423,video,1025早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-25092829.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1025早课-蝴蝶飞敦煌式膨出脱垂-澜心老师2024-10-25092829.mp4,2664358127,2664358127,2025-11-28 13:00:24,2025-11-28 13:00:24,true,true,true,ok,
L1424,video,1025晚课-幸福门诊-昀燕老师2024-10-25220200.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1025晚课-幸福门诊-昀燕老师2024-10-25220200.mp4,727845546,727845546,2025-11-28 11:38:06,2025-11-28 11:38:06,true,true,true,ok,
L1425,video,1026早课-性感回春功-澜心老师2024-10-26090008(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1026早课-性感回春功-澜心老师2024-10-26090008(2).mp4,2228295616,2228295616,2025-11-28 12:42:35,2025-11-28 12:42:35,true,true,true,ok,
L1426,video,1027早课-筋膜松解术-澜心老师2024-10-27090331.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1027早课-筋膜松解术-澜心老师2024-10-27090331.mp4,2230657750,2230657750,2025-11-28 10:49:46,2025-11-28 10:49:46,true,true,true,ok,
L1427,video,1027晚《教你打造少女体态》-慧宁老师2024-10-27213105.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1027晚《教你打造少女体态》-慧宁老师2024-10-27213105.mp4,578092635,578092635,2025-11-28 11:17:34,2025-11-28 11:17:34,true,true,true,ok,
L1428,video,1028早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-10-28091534.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1028早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-10-28091534.mp4,2301256748,2301256748,2025-11-28 12:14:02,2025-11-28 12:14:02,true,true,true,ok,
L1429,video,1028晚课-中脉提升盆腔吐纳乾坤摆动-沐洋老师2024-10-28221430.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1028晚课-中脉提升盆腔吐纳乾坤摆动-沐洋老师2024-10-28221430.mp4,1409886799,1409886799,2025-11-28 12:09:05,2025-11-28 12:09:05,true,true,true,ok,
L1430,video,1029早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-10-29092023.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1029早课-中脉提升盆腔吐纳乾坤摆动-澜心老师2024-10-29092023.mp4,1794350936,1794350936,2025-11-28 10:36:55,2025-11-28 10:36:55,true,true,true,ok,
L1431,video,1029晚课-中脉提升盆腔吐纳乾坤摆动-沐洋老师2024-10-29215801.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1029晚课-中脉提升盆腔吐纳乾坤摆动-沐洋老师2024-10-29215801.mp4,1180141317,1180141317,2025-11-28 10:48:19,2025-11-28 10:48:19,true,true,true,ok,
L1432,video,1030早课-小周天阴道螺旋术-澜心老师2024-10-30090141.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1030早课-小周天阴道螺旋术-澜心老师2024-10-30090141.mp4,1494476328,1494476328,2025-11-28 11:21:08,2025-11-28 11:21:08,true,true,true,ok,
L1433,video,1030晚课-小周天阴道螺旋术-沐洋老师2024-10-30213210.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1030晚课-小周天阴道螺旋术-沐洋老师2024-10-30213210.mp4,1173189271,1173189271,2025-11-28 12:00:35,2025-11-28 12:00:35,true,true,true,ok,
L1434,video,1031早课-小周天阴道螺旋术-澜心老师2024-10-31092825.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1031早课-小周天阴道螺旋术-澜心老师2024-10-31092825.mp4,2561059874,2561059874,2025-11-28 11:14:03,2025-11-28 11:14:03,true,true,true,ok,
L1435,video,1101早课-花式垂吊-澜心老师2024-11-01083325.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1101早课-花式垂吊-澜心老师2024-11-01083325.mp4,1236648279,1236648279,2025-11-28 13:07:37,2025-11-28 13:07:37,true,true,true,ok,
L1436,video,1101晚课-花式垂吊-沐洋老师2024-11-01220242.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1101晚课-花式垂吊-沐洋老师2024-11-01220242.mp4,1251511687,1251511687,2025-11-28 11:04:54,2025-11-28 11:04:54,true,true,true,ok,
L1437,video,1102早课-花式垂吊-澜心老师2024-11-02092304.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1102早课-花式垂吊-澜心老师2024-11-02092304.mp4,2457935265,2457935265,2025-11-28 11:37:24,2025-11-28 11:37:24,true,true,true,ok,
L1438,video,1102晚课-伴侣身体开发-安妮老师2024-11-02220938.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1102晚课-伴侣身体开发-安妮老师2024-11-02220938.mp4,2488985221,2488985221,2025-11-28 13:19:11,2025-11-28 13:19:11,true,true,true,ok,
L1439,video,1104晚课-解锁高潮奥秘-晗维老师2024-11-04214526.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1104晚课-解锁高潮奥秘-晗维老师2024-11-04214526.mp4,747024525,747024525,2025-11-28 12:12:17,2025-11-28 12:12:17,true,true,true,ok,
L1440,video,1108慧宁老师《教你打造少女体态》2024-11-08212849.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1108慧宁老师《教你打造少女体态》2024-11-08212849.mp4,579578721,579578721,2025-11-28 11:31:57,2025-11-28 11:31:57,true,true,true,ok,
L1441,video,1126早荷花摇摆-安妮老师2024-11-26082055.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1126早荷花摇摆-安妮老师2024-11-26082055.mp4,1483117022,1483117022,2025-11-28 12:24:23,2025-11-28 12:24:23,true,true,true,ok,
L1442,video,1126晚荷花摇摆-慧宁老师2024-11-26213045.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1126晚荷花摇摆-慧宁老师2024-11-26213045.mp4,1689869159,1689869159,2025-11-28 11:58:51,2025-11-28 11:58:51,true,true,true,ok,
L1443,video,1127早蝴蝶开合-安妮老师2024-11-27091725.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1127早蝴蝶开合-安妮老师2024-11-27091725.mp4,2529690959,2529690959,2025-11-28 13:47:21,2025-11-28 13:47:21,true,true,true,ok,
L1444,video,1127晚蝴蝶开合-慧宁老师2024-11-27221410.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1127晚蝴蝶开合-慧宁老师2024-11-27221410.mp4,1981657969,1981657969,2025-11-28 11:53:49,2025-11-28 11:53:49,true,true,true,ok,
L1445,video,1128早性感猫式-安妮老师2024-11-28091922.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1128早性感猫式-安妮老师2024-11-28091922.mp4,2587997745,2587997745,2025-11-28 13:51:01,2025-11-28 13:51:01,true,true,true,ok,
L1446,video,1128晚性感猫式-慧宁老师2024-11-28222954.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1128晚性感猫式-慧宁老师2024-11-28222954.mp4,2219097878,2219097878,2025-11-28 11:50:19,2025-11-28 11:50:19,true,true,true,ok,
L1447,video,1129早三维呼吸-安妮老师2024-11-29091152.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1129早三维呼吸-安妮老师2024-11-29091152.mp4,2521926977,2521926977,2025-11-28 10:36:01,2025-11-28 10:36:01,true,true,true,ok,
L1448,video,1129晚《教你打造少女体态》慧宁老师2024-11-29215236.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1129晚《教你打造少女体态》慧宁老师2024-11-29215236.mp4,863894183,863894183,2025-11-28 12:57:13,2025-11-28 12:57:13,true,true,true,ok,
L1449,video,1130早蝴蝶飞-安妮老师2024-11-30093225.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1130早蝴蝶飞-安妮老师2024-11-30093225.mp4,2735005230,2735005230,2025-11-28 11:24:09,2025-11-28 11:24:09,true,true,true,ok,
L1450,video,1130晚蝴蝶飞-慧宁老师2024-11-30215943.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1130晚蝴蝶飞-慧宁老师2024-11-30215943.mp4,2279603625,2279603625,2025-11-28 11:31:27,2025-11-28 11:31:27,true,true,true,ok,
L1451,video,1201早莲花冥想-安妮老师2024-12-01093316.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1201早莲花冥想-安妮老师2024-12-01093316.mp4,2567725283,2567725283,2025-11-28 12:54:49,2025-11-28 12:54:49,true,true,true,ok,
L1452,video,1202早综合训练-安妮老师2024-12-02093641.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1202早综合训练-安妮老师2024-12-02093641.mp4,2449006932,2449006932,2025-11-28 13:36:00,2025-11-28 13:36:00,true,true,true,ok,
L1453,video,230314《花园九型》MCU.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\230314《花园九型》MCU.mp4,2861566741,2861566741,2025-11-29 12:19:51,2025-11-29 12:19:51,true,true,true,ok,
L1454,video,230415《舞动爱情肌》MC.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\230415《舞动爱情肌》MC.mp4,1473356762,1473356762,2025-11-29 15:18:23,2025-11-29 15:18:23,true,true,true,ok,
L1455,video,1211212(2)-2024-06-15230238.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1211212(2)-2024-06-15230238.mp4,1284460,1284460,2025-11-28 18:38:02,2025-11-28 18:38:02,true,true,true,ok,
L1456,video,1232024-06-07234741.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1232024-06-07234741.mp4,3040628,3040628,2025-11-28 20:04:36,2025-11-28 20:04:36,true,true,true,ok,
L1457,video,1231232023-10-24202020.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1231232023-10-24202020.mp4,1100371100,1100371100,2025-11-29 18:11:35,2025-11-29 18:11:35,true,true,true,ok,
L1458,video,1231232024-08-03140925.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\1231232024-08-03140925.mp4,113892695,113892695,2025-11-28 16:58:41,2025-11-28 16:58:41,true,true,true,ok,
L1459,video,12112122024-06-15091526.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\12112122024-06-15091526.mp4,10926390,10926390,2025-11-28 19:03:20,2025-11-28 19:03:20,true,true,true,ok,
L1460,video,23617381262024-01-23111723.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\23617381262024-01-23111723.mp4,41476332,41476332,2025-11-29 13:31:13,2025-11-29 13:31:13,true,true,true,ok,
L1461,video,[澜心社]私房话--私密养护专场2024-04-18224716.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\[澜心社]私房话--私密养护专场2024-04-18224716.mp4,3881315216,3881315216,2025-11-29 13:54:54,2025-11-29 13:54:54,true,true,true,ok,
L1462,video,[澜心社]私房话--私密养护专场2024-06-12223140.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\[澜心社]私房话--私密养护专场2024-06-12223140.mp4,3483189421,3483189421,2025-11-28 20:00:07,2025-11-28 20:00:07,true,true,true,ok,
L1463,video,ces2024-10-29174400.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\ces2024-10-29174400.mp4,49370781,49370781,2025-11-28 13:28:03,2025-11-28 13:28:03,true,true,true,ok,
L1464,video,ceshi2023-03-21192307.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\ceshi2023-03-21192307.mp4,96886914,96886914,2025-11-29 16:40:49,2025-11-29 16:40:49,true,true,true,ok,
L1465,video,FLOWLOVE关爱女性盆底健康行2021-12-20214136(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\FLOWLOVE关爱女性盆底健康行2021-12-20214136(1).mp4,4707051865,4707051865,2025-11-29 17:07:46,2025-11-29 17:07:46,true,true,true,ok,
L1466,video,Twerk编舞2021-11-20084318(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\Twerk编舞2021-11-20084318(1).mp4,1750138378,1750138378,2025-11-29 18:16:38,2025-11-29 18:16:38,true,true,true,ok,
L1467,video,YONI私密花园护理2022-10-25224841(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\YONI私密花园护理2022-10-25224841(1).mp4,5344240897,5344240897,2025-11-29 17:02:50,2025-11-29 17:02:50,true,true,true,ok,
L1468,video,“澜心私房话”第七节直播课“爱巢布阵”2023-03-26222545.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“澜心私房话”第七节直播课“爱巢布阵”2023-03-26222545.mp4,3678242064,3678242064,2025-11-29 16:40:35,2025-11-29 16:40:35,true,true,true,ok,
L1469,video,“澜心私房话”第三节直播课“私密花园养护”2023-03-22220653.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“澜心私房话”第三节直播课“私密花园养护”2023-03-22220653.mp4,3349280891,3349280891,2025-11-29 17:00:57,2025-11-29 17:00:57,true,true,true,ok,
L1470,video,“澜心私房话”第六节直播课“玩具总动员”2023-03-25222620.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“澜心私房话”第六节直播课“玩具总动员”2023-03-25222620.mp4,3095776932,3095776932,2025-11-29 16:31:30,2025-11-29 16:31:30,true,true,true,ok,
L1471,video,“澜心老师”会员宠粉夜2022-12-03230808(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“澜心老师”会员宠粉夜2022-12-03230808(1).mp4,3355393617,3355393617,2025-11-29 17:38:11,2025-11-29 17:38:11,true,true,true,ok,
L1472,video,“灵动八爪鱼”盆底力量训练2024-10-16221025.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“灵动八爪鱼”盆底力量训练2024-10-16221025.mp4,3698500536,3698500536,2025-11-28 13:03:17,2025-11-28 13:03:17,true,true,true,ok,
L1473,video,“离火九运”--百日暖冬陪伴2024-10-22223815.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“离火九运”--百日暖冬陪伴2024-10-22223815.mp4,3601061603,3601061603,2025-11-28 12:41:28,2025-11-28 12:41:28,true,true,true,ok,
L1474,video,“离火九运”百日暖冬陪伴2024-10-22223819.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“离火九运”百日暖冬陪伴2024-10-22223819.mp4,3622360801,3622360801,2025-11-28 11:09:23,2025-11-28 11:09:23,true,true,true,ok,
L1475,video,“离火九运”百日暖冬陪伴-10.262024-10-26 221722.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\“离火九运”百日暖冬陪伴-10.262024-10-26 221722.mp4,5017326563,5017326563,2025-11-28 11:06:46,2025-11-28 11:06:46,true,true,true,ok,
L1476,video,【0701《教你打造少女体态》-慧宁老师】.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\【0701《教你打造少女体态》-慧宁老师】.mp4,459578460,459578460,2025-11-28 18:55:31,2025-11-28 18:55:31,true,true,true,ok,
L1477,video,三八女神福利节2024-03-08221118.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\三八女神福利节2024-03-08221118.mp4,2025503411,2025503411,2025-11-29 14:01:26,2025-11-29 14:01:26,true,true,true,ok,
L1478,video,专家指导答疑好物分享2024-03-07223634.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\专家指导答疑好物分享2024-03-07223634.mp4,895903216,895903216,2025-11-29 13:07:49,2025-11-29 13:07:49,true,true,true,ok,
L1479,video,乳房疗愈按摩2020-04-05211146(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\乳房疗愈按摩2020-04-05211146(2).mp4,818368101,818368101,2025-11-29 15:49:05,2025-11-29 15:49:05,true,true,true,ok,
