review_id,session_id,event_id,timecode,evidence_source,review_question,ai_current_candidate,alternative_explanation,confidence,suggested_review_action,provisional_status
latest_live_09-MR0038,latest_live_09,latest_live_09-E000000160580-0038,00:02:40,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,老人和女人之间，来，我问问大家，老人和女人之间分界线在哪里？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0039,latest_live_09,latest_live_09-E000000164220-0039,00:02:44,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,你告诉我，什么人被称为女人，什么人被称为老人？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0040,latest_live_09,latest_live_09-E000000168260-0040,00:02:48,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,你们说，像男性老师这样的人，如果80岁，你们说我是女人还是老人？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0041,latest_live_09,latest_live_09-E000000173380-0041,00:02:53,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,80岁，我的判例机还这么厉害！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0042,latest_live_09,latest_live_09-E000000175540-0042,00:02:55,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,80岁，我还没有停水停电！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0043,latest_live_09,latest_live_09-E000000177340-0043,00:02:57,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,80岁，咱们照样还可以！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0044,latest_live_09,latest_live_09-E000000179380-0044,00:02:59,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,很棒，很哇塞！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0045,latest_live_09,latest_live_09-E000000180660-0045,00:03:00,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,是不是？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0046,latest_live_09,latest_live_09-E000000181580-0046,00:03:01,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,是女人。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0047,latest_live_09,latest_live_09-E000000182900-0047,00:03:02,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以女人的年龄、青春不是以年龄来划分的，对不对？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0048,latest_live_09,latest_live_09-E000000187700-0048,00:03:07,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,不要觉得动不动“哎呀，我都50岁了，我都60岁了”，50岁就是咋了？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0049,latest_live_09,latest_live_09-E000000191900-0049,00:03:11,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,不是中年小姐姐吗？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0050,latest_live_09,latest_live_09-E000000193220-0050,00:03:13,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,不是正当年吗？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0051,latest_live_09,latest_live_09-E000000194540-0051,00:03:14,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,这个时候你没有了月经，对你的困扰不是应该享受吗？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0052,latest_live_09,latest_live_09-E000000198060-0052,00:03:18,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,对不对，姐妹们啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0053,latest_live_09,latest_live_09-E000000201030-0053,00:03:21,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,以后谁要再说你50岁老女人，我跟你讲，直接把我这个球甩过去给他来！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0054,latest_live_09,latest_live_09-E000000208510-0054,00:03:28,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,让姐姐给你展示一下，什么叫做女人。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0055,latest_live_09,latest_live_09-E000000211990-0055,00:03:31,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,第二个球给他看一下，吓死他！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0056,latest_live_09,latest_live_09-E000000214750-0056,00:03:34,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,你20岁你能做到吗？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0057,latest_live_09,latest_live_09-E000000216190-0057,00:03:36,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,30岁你能做到吗？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0058,latest_live_09,latest_live_09-E000000217590-0058,00:03:37,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,对不对？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0059,latest_live_09,latest_live_09-E000000218350-0059,00:03:38,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以不是所有的女人年轻就一定好，不是年龄老的就一定不好。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0060,latest_live_09,latest_live_09-E000000224110-0060,00:03:44,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,关键是你得知道什么是好，什么是不好，好在哪儿，不好在哪儿，怎么让自己变好。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0061,latest_live_09,latest_live_09-E000000230390-0061,00:03:50,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,这才是我们应该要学习的东西，是不是？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0062,latest_live_09,latest_live_09-E000000233710-0062,00:03:53,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好，来，继续动起来，跟着老师一起啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0063,latest_live_09,latest_live_09-E000000236390-0063,00:03:56,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，有姐妹说：“老师，为啥我就学不会？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0064,latest_live_09,latest_live_09-E000000238670-0064,00:03:58,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,”因为你没有跟对老师啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0065,latest_live_09,latest_live_09-E000000241150-0065,00:04:01,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,因为你没有跟对人！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0066,latest_live_09,latest_live_09-E000000242750-0066,00:04:02,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好，所以说想学习的姐妹们，来，如果你在这里学不会的，你进我的粉丝内部群去，我有助教老师，他会给你教啊，怎么练？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0067,latest_live_09,latest_live_09-E000000254470-0067,00:04:14,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,你学不会，因为因为在这里我看不到你们，我不知道你为啥学不会，我不知道是你没练呢，还是动作错呢，发力找不到感觉呢，还是身体的基础盘太差了。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0068,latest_live_09,latest_live_09-E000000264860-0068,00:04:24,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以说，怎么找感觉？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0069,latest_live_09,latest_live_09-E000000266500-0069,00:04:26,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,你们可以点左上角的头像，联系到我的助教老师，好不好？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0070,latest_live_09,latest_live_09-E000000270700-0070,00:04:30,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0071,latest_live_09,latest_live_09-E000000271220-0071,00:04:31,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,然后呢，已经停了、停经了的，哎呀，停了的不怕，姐妹们，停了就停了，停了就不生孩子就完事了。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0072,latest_live_09,latest_live_09-E000000278100-0072,00:04:38,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,其他的什么能力都有，是不是这个道理？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0073,latest_live_09,latest_live_09-E000000281020-0073,00:04:41,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,姐妹们，你们想想看，是不是我们、我们50岁，我们绝经了，只是、只是不能生育，其他你不是该干嘛干嘛吗？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0074,latest_live_09,latest_live_09-E000000289020-0074,00:04:49,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,该吃、该喝、该享受、该玩、该什么的，一样都不少。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0075,latest_live_09,latest_live_09-E000000292500-0075,00:04:52,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以，不要觉得女性停了过后就老了，这个时候才是正当年。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0076,latest_live_09,latest_live_09-E000000297220-0076,00:04:57,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,这个时候，你摆脱了我们的激素困扰，摆脱了我们女性的这种所谓的这些生理的这些问题，才能够让我们更享受做人的乐趣。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0077,latest_live_09,latest_live_09-E000000308830-0077,00:05:08,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好，老师，这个球球怎么用？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0078,latest_live_09,latest_live_09-E000000310830-0078,00:05:10,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好，来，这个球是给我们锻炼盆底肌的姐妹们。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0079,latest_live_09,latest_live_09-E000000314910-0079,00:05:14,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,想练腹部的、想练臀凹陷的、想练盆底肌的，拍了一号链接的球。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_09-MR0080,latest_live_09,latest_live_09-E000000320470-0080,00:05:20,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,然后呢，你们会收到一个学习卡，学习卡上有20节我自己亲自给你录制的课程，里面全部都有讲解、动作示范，怎么用这个球来练习盆底肌、来练习腹部、来练习我们的蜜桃臀。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0001,latest_live_10,latest_live_10-E000000000280-0001,00:00:00,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,卡路里，卡路里，卡路里，我的天敌，烧我的卡路里。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0002,latest_live_10,latest_live_10-E000000006440-0002,00:00:06,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,甜甜圈、珍珠奶茶、方便面、火锅、鸡、大盘鸡、辣酱、辣酱，别客气，拜拜！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0003,latest_live_10,latest_live_10-E000000013680-0003,00:00:13,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,咖啡因、戒掉可乐、戒油腻，说声晚安，玩游戏，别再熬夜伤身体。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0004,latest_live_10,latest_live_10-E000000020530-0004,00:00:20,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，后转体，保温瑜伽，仰卧起，动感单车，普拉提，保温杯里泡枸杞，来，来，深呼吸，晨跑夜跑，有几米，平板哑铃，划船机，不达目的不放弃。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0005,latest_live_10,latest_live_10-E000000035010-0005,00:00:35,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,小的时候，明明是妈妈说，吃完饭就才累，你介意。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0006,latest_live_10,latest_live_10-E000000043690-0006,00:00:43,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,不如跟着节奏，没在怕的努力。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0007,latest_live_10,latest_live_10-E000000045490-0007,00:00:45,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,别人卡路里，你卡路里，卡死你。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0008,latest_live_10,latest_live_10-E000000047330-0008,00:00:47,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,不达目的不放弃，燃烧我的卡路里。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0009,latest_live_10,latest_live_10-E000000051890-0009,00:00:51,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,甜甜圈、珍珠奶茶、方便面、火锅、米饭、大盘鸡，拿走拿走，别客气。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0010,latest_live_10,latest_live_10-E000000058330-0010,00:00:58,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来个点餐，今天特别想有你。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0011,latest_live_10,latest_live_10-E000000061890-0011,00:01:01,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,想和我来玩游戏，别再熬夜伤身体。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0012,latest_live_10,latest_live_10-E000000065570-0012,00:01:05,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来来，口转体，高温。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0013,latest_live_10,latest_live_10-E000000068270-0013,00:01:08,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,仰卧起，动感单车，普拉提，保温杯，泡枸杞，来来，深呼吸，晨跑夜跑，有几米，平板哑铃，划船机，不达目的不放弃，不放弃。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0014,latest_live_10,latest_live_10-E000000081910-0014,00:01:21,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好，一首好听的卡路里送给大家。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0015,latest_live_10,latest_live_10-E000000090070-0015,00:01:30,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,不放弃，燃烧我的卡路里，我要变成万人迷！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0016,latest_live_10,latest_live_10-E000000097830-0016,00:01:37,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,啊，来，姐妹们，想不想燃烧你的卡路里？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0017,latest_live_10,latest_live_10-E000000101990-0017,00:01:41,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，想燃烧卡路里的姐妹们，可以扣个“想想想”啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0018,latest_live_10,latest_live_10-E000000105190-0018,00:01:45,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,哎，你看，确实啊，我们人啊，年轻的时候可能那个时候怎么吃好像啊都不用担心，因为你的代谢会比较快。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0019,latest_live_10,latest_live_10-E000000112670-0019,00:01:52,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,但是你到了30、40过后，会发现真的是控制不住的就要长啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_10-MR0020,latest_live_10,latest_live_10-E000000117790-0020,00:01:57,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/asr_raw/latest_live_10_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,那个卡路里真的就不再像以前一样那么容易消耗了。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
